,i_frequency,background_activity,i_e_weight,e_i_weight,e_e_max_weight,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous,sweeped
0,7.610138599904014,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.40320528896084107,0.25677379411585327,0.941387152743205,236.66666666666666,15.0,7.61
1,8.323589093645015,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.4500692638117226,0.2973721375993294,0.9462303119684048,215.33333333333334,14.666666666666666,8.32
2,9.037039587386017,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.4403230229802471,0.2851786134130719,0.9730585598752802,278.0,7.666666666666667,9.04
3,9.750490081127019,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.4518972800818743,0.29302724140505404,0.988645056827389,272.3333333333333,3.0,9.75
4,10.463940574868019,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.5191711602861043,0.351566979644177,0.9924601256072995,255.66666666666666,2.0,10.46
5,11.177391068609023,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.5648361882735125,0.3959101799026518,0.9928728276554364,244.33333333333334,1.6666666666666667,11.18
6,11.415207899856021,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.5623712449176054,0.39337074059652993,0.9940375372815159,231.0,1.3333333333333333,11.42
7,11.890841562350023,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.609375784517198,0.4423944590479511,0.9845865177666164,231.16666666666666,3.5,11.89
8,12.366475224844024,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6056741501475429,0.4362984814339929,0.9909241248966413,221.0,2.0,12.37
9,12.604292056091024,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6520188114788484,0.4863139266129179,0.9906068678065817,244.33333333333334,2.3333333333333335,12.60
10,12.842108887338025,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.693258752299826,0.5336238265142577,0.9895189628014055,228.0,2.3333333333333335,12.84
11,13.317742549832026,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7035690787427624,0.5479169033438848,0.9907202733290145,232.83333333333334,2.1666666666666665,13.32
12,13.793376212326027,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7392159557003878,0.5892427057122799,0.9939704025998441,206.0,1.3333333333333333,13.79
13,14.031193043573028,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7249865721875096,0.5701674704843758,0.9957353290567831,226.66666666666666,1.0,14.03
14,14.269009874820027,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.745753365861534,0.5972390390855414,0.9949896009999636,200.0,1.0,14.27
15,14.744643537314028,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.8078687004346589,0.6849409571472275,0.9906253852233752,175.66666666666666,1.6666666666666667,14.74
16,14.74464353731403,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7479847695744125,0.600982529124764,0.9912013932210438,208.0,2.0,14.74
17,15.220277199808029,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7962077014546097,0.6654818037582949,0.9936994453493447,198.0,1.3333333333333333,15.22
18,15.45809403105503,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.8031456740928968,0.6759213621783253,0.9900520335598281,203.33333333333334,2.0,15.46
19,15.69591086230203,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.819770497063031,0.6993831045911318,0.9920834697700537,203.33333333333334,1.6666666666666667,15.70
20,15.93372769354903,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.8478226440599287,0.7428273212930642,0.9906695428783575,175.0,1.6666666666666667,15.93
21,16.17154452479603,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.848384045033749,0.7495002434129233,0.9838397258344679,183.0,3.0,16.17
22,16.171544524796033,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.8567392267105406,0.7549946521599348,0.9920844081796899,175.0,1.5,16.17
23,16.409361356043032,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.8606985454437289,0.7581137781979107,0.998158379373849,188.66666666666666,0.3333333333333333,16.41
24,16.64717818729003,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.8699312518068995,0.7735813653337535,0.996038598273235,176.33333333333334,0.6666666666666666,16.65
25,16.884995018537033,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.899060065964051,0.8205378965167563,0.9954579170984545,173.5,0.8333333333333334,16.88
26,17.122811849784032,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.8912078986204465,0.8113845923539121,0.9893314213382941,172.33333333333334,1.8333333333333333,17.12
27,17.360628681031034,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.87559298602486,0.7837860614159586,0.9932491582491583,203.0,1.3333333333333333,17.36
28,17.598445512278033,14.877670415476988,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.9056236958577745,0.8360248356237578,0.9900460178157721,174.66666666666666,1.7777777777777777,17.60
29,17.836262343525036,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.9330314459178238,0.8797635388360016,0.9941764132553607,153.33333333333334,1.0,17.84
30,18.074079174772034,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.9186565826044041,0.8554892350874761,0.9936701404651304,162.5,1.0,18.07
31,18.311896006019033,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.9434365140533014,0.8963640465233101,0.9958566557292672,174.0,0.6666666666666666,18.31
32,18.311896006019037,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.9184841619248116,0.8578708166077119,0.9895558566036807,164.0,1.6666666666666667,18.31
33,18.549712837266036,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.95279501792341,0.9193070005576125,0.9898644887999898,169.0,1.6666666666666667,18.55
34,18.787529668513034,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.9549621964742777,0.915604384658078,0.9981378026070763,165.33333333333334,0.3333333333333333,18.79
35,19.025346499760037,14.877670415476988,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.9571026808622156,0.925852734813973,0.991821301446105,156.77777777777777,1.2222222222222223,19.03
36,19.02534649976004,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.9797636406040225,0.9702772095271305,0.9900309717382889,155.33333333333334,1.6666666666666667,19.03
37,19.263163331007036,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.9789062130454486,0.9653272340488562,0.9935907335907336,153.66666666666666,1.0,19.26
38,19.500980162254038,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.9683850611671638,0.945953745169566,0.9920922719778839,149.83333333333334,1.1666666666666667,19.50
39,19.738796993501037,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.9956259404094933,0.9959816134815608,0.9952883435582822,147.66666666666666,0.6666666666666666,19.74
40,19.73879699350104,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.9747966546878478,0.9593914447832045,0.991429078959055,152.33333333333334,1.3333333333333333,19.74
41,19.976613824748036,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.9801377427401164,0.9691818398101878,0.9913675213675214,142.33333333333334,1.3333333333333333,19.98
42,19.97661382474804,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.9774919548014264,0.962955579472475,0.9929995519713262,148.33333333333334,1.0,19.98
43,20.214430655995038,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.967791451413016,0.9430776353004947,0.9951836451836451,134.33333333333334,0.6666666666666666,20.21
