,e_i_weight,background_activity,i_e_weight,e_e_max_weight,i_frequency,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous,sweeped
57,3.501539572785396,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.5633796763793805,0.39381364101898136,0.9949617430864963,129.0,0.6666666666666666,3.50
58,3.6376936130812227,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.49225997926445336,0.32739424704394754,0.9935873834069712,110.66666666666667,0.6666666666666666,3.64
59,3.6509707396009397,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.4885274268137578,0.3255785886998162,0.9800237659376304,98.33333333333333,2.0,3.65
60,3.6559053459212643,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.48878330255498154,0.3238589147317748,0.9966996699669967,94.33333333333333,0.3333333333333333,3.66
61,3.8250774012659314,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.4413960648165187,0.28533663031076095,0.9929078014184397,74.33333333333333,0.6666666666666666,3.83
62,3.937319812802906,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.4800697151856248,0.31592811093817924,1.0,102.0,0.0,3.94
63,3.942094695673785,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.4636674263536735,0.30260186984735205,0.9963369963369964,91.0,0.3333333333333333,3.94
64,4.060382411789968,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.4389102835809638,0.2817917361695425,0.9929824561403509,89.33333333333333,0.6666666666666666,4.06
65,4.060509669694256,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.44025619971207725,0.2836586706873419,0.9947916666666666,82.66666666666667,0.3333333333333333,4.06
66,4.078368635620871,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.4487444970165153,0.2903753170751047,0.9918172690763053,84.0,0.6666666666666666,4.08
67,4.092375832248518,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.42274847740080806,0.2683027108808702,1.0,84.33333333333333,0.0,4.09
68,4.222280226849731,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.4056898016532073,0.2551269763237623,0.9932659932659932,77.66666666666667,0.6666666666666666,4.22
69,4.2547544200539225,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.3761728464870269,0.23186248876188378,1.0,76.0,0.0,4.25
70,4.2601367052593035,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.3719250366537676,0.22932128503264512,0.9865332344946874,72.33333333333333,1.0,4.26
71,4.358492852126378,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.3636455984085822,0.22379924921999525,0.9809941520467836,65.0,1.3333333333333333,4.36
72,4.384661067625957,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.37219303636121576,0.22922020739709517,0.9938271604938271,62.0,0.3333333333333333,4.38
73,4.410924049741077,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.34498939700097614,0.20902133605060733,0.9942528735632185,71.33333333333333,0.3333333333333333,4.41
74,4.464023216537078,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.3204588196179434,0.19164462723989387,0.9876906318082789,59.0,0.6666666666666666,4.46
75,4.517556081656544,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.3163283371011884,0.18854825339581457,0.9828981987451932,56.333333333333336,1.0,4.52
76,4.6997608803260835,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.27711792669416857,0.16147828673906167,0.9850016852039096,51.0,0.6666666666666666,4.70
77,4.792316220883028,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.27630229278465485,0.1607225534900699,0.9924242424242425,48.0,0.3333333333333333,4.79
78,4.826564118273095,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.27596730425104155,0.16019677161878892,1.0,49.666666666666664,0.0,4.83
79,4.977347600535103,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.25289234187401893,0.14481333989254958,1.0,46.0,0.0,4.98
80,5.510960809251287,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.18318378041395103,0.10099585949839353,0.989247311827957,31.333333333333332,0.3333333333333333,5.51
81,5.617920603726322,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.14176702337800323,0.07646303090218008,0.9866666666666667,22.333333333333332,0.3333333333333333,5.62
82,5.878511275035191,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.11431446124823312,0.06065320127007451,1.0,17.0,0.0,5.88
