,e_i_weight,background_activity,i_e_weight,e_e_max_weight,i_frequency,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous
25,3.141819766306254,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.7998905874828415,0.8312850822332359,0.7710267119455612,250.66666666666666,75.33333333333333
26,3.191430864914225,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8424854565225602,0.858553093719089,0.8273797156469528,248.66666666666666,51.666666666666664
27,3.299132163355963,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8772411352367664,0.8770598961954512,0.8784112782508285,245.33333333333334,35.666666666666664
28,3.3530397610384313,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8739543363454277,0.8814474604552721,0.8669153798610713,287.0,43.333333333333336
29,3.3753301367127384,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9318327844356284,0.9175933356016474,0.9466499730841035,272.6666666666667,16.0
30,3.407372995074252,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.93244841987913,0.9165722236657574,0.9491289895343146,298.6666666666667,16.333333333333332
31,3.4534543707042094,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8885997580114866,0.9035451016870923,0.8747598745851347,272.6666666666667,40.0
32,3.8412417332913655,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9625947027979329,0.9520820940552466,0.9733908320199728,284.3333333333333,8.0
33,3.8459590550013587,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9581326586891529,0.9540451735796981,0.9625785961072126,282.0,11.666666666666666
34,3.860046484418678,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9240694760602511,0.9348793357600805,0.915001684015535,274.0,26.0
35,3.996152211588469,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9771076656821277,0.9632049380743354,0.992285860603512,298.6666666666667,2.3333333333333335
36,4.023911201435109,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9902733875412197,0.9851775300679995,0.9954954954954954,271.0,1.0
37,4.024460400623074,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9784689074947038,0.9641814936028842,0.9932061252788328,290.0,2.0
38,4.041819489385882,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9706492586477529,0.9789729561402533,0.9624881909489763,300.3333333333333,11.666666666666666
39,4.083124565838099,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9827542233027726,0.9686297199102049,0.9972969612438303,252.66666666666666,0.6666666666666666
40,4.196076578275909,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9477865502302331,0.9583231581267011,0.9374855582055085,290.6666666666667,19.333333333333332
41,4.450340148857969,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9965876106252249,1.0029417639143146,0.9903187811758332,311.3333333333333,3.0
42,4.4871569237005335,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9910132513108092,0.9980490476123504,0.9842291828647971,310.3333333333333,4.666666666666667
43,4.508428669717644,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9993662165540173,1.002200033404833,0.9965583586273241,302.6666666666667,1.0
44,4.514150458253753,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9889286947658779,0.983104292376184,0.9948727185398655,327.3333333333333,1.6666666666666667
45,4.535807804602193,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9926294819027938,0.9918509801017654,0.9935978617477689,316.3333333333333,2.0
46,4.539031563324774,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9919528760065276,0.9922157592727432,0.993012008882995,252.66666666666666,1.6666666666666667
47,4.609867526992811,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.0007287527576656,1.0045513936020072,0.9969691119691119,297.0,1.0
48,4.625449255768258,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9837166149186327,0.9931499278975154,0.9748921668857408,315.0,8.666666666666666
49,4.715378953146095,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9915281697091395,0.989545131286302,0.993670138053707,257.6666666666667,1.6666666666666667
50,4.7524644493936385,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9879473813750058,0.9821750911861623,0.9938515590689504,261.6666666666667,1.6666666666666667
51,4.764192172226077,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9940444424486409,0.9934285493150937,0.9947522755619245,309.6666666666667,1.6666666666666667
52,4.8309215974025435,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9940318523626801,0.9946918731138351,0.9935967099344557,268.6666666666667,1.6666666666666667
53,4.915302715679173,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9974868487581695,1.0031021345577504,0.9920255563319147,328.6666666666667,2.6666666666666665
54,4.9317965951712415,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9939035594446056,0.9926699549324188,0.9952337113958856,303.6666666666667,1.3333333333333333
55,5.200625758088622,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9843324774484357,0.9763585203228553,0.9925608150318744,314.6666666666667,2.3333333333333335
56,5.209909064946116,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9993940011886936,1.0021289357340528,0.9969103754862269,311.3333333333333,1.0
57,5.248034404404244,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9813630850495083,0.9702822089775757,0.9931524974448692,282.3333333333333,2.0
58,5.2648724757233465,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9796525376236316,0.9637847791946189,0.9960578879963919,255.66666666666666,1.0
59,5.335805312841272,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9765590071930385,0.9585728910899051,0.9959778783308195,276.6666666666667,1.0
60,5.517024460117633,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9531542791204736,0.9153989095483227,0.994254558025582,293.0,1.6666666666666667
61,5.712671226402133,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.929718259509737,0.8719544283892336,0.9959851095249815,269.0,1.0
62,6.006132814668412,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8609708713379921,0.7624564619682443,0.9942858521897167,238.33333333333334,1.3333333333333333
63,6.100882640535037,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.8813320149120468,0.7928118835328414,0.9935275080906149,229.0,1.3333333333333333
64,6.168937884467627,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.805712023961397,0.6766571946149242,0.9969940083274094,198.66666666666666,0.6666666666666666
65,6.386140674653851,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.7361727727416686,0.5847437503175629,0.9943256090314914,179.66666666666666,1.0
66,6.491134624667648,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.7314804544194701,0.5787021021247448,0.9950911588875274,211.66666666666666,1.0
67,6.491586150761471,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.7473889113964033,0.6086086930624027,0.9901165888041964,172.33333333333334,1.6666666666666667
68,6.637337529535859,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.6676275951845999,0.5032667383851329,1.0,157.66666666666666,0.0
69,6.702012523268484,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.645919168850592,0.47891433418730545,0.995985495985496,163.0,0.6666666666666666
70,6.709520192757012,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.6030627890275603,0.43652339567036647,0.9981884057971014,138.33333333333334,0.3333333333333333
71,6.95878273999119,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.5272467750010971,0.35900226701577953,1.0,101.33333333333333,0.0
72,7.060761678624792,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.48448891422643103,0.3212070638321449,0.9965986394557823,94.0,0.3333333333333333
73,7.084402477972436,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.5056006712016227,0.34104681930936637,0.9976019184652278,103.33333333333333,0.3333333333333333
74,7.155410941277879,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.508617066744436,0.34325773515626096,1.0,97.33333333333333,0.0
75,7.466219032175144,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.3291567903443743,0.19941019248372838,0.996078431372549,69.0,0.3333333333333333
76,7.656691788736888,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.22863881784170295,0.1301453585961542,1.0,34.666666666666664,0.0
77,7.681984331259427,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.2181300376101205,0.12400666955940447,1.0,30.0,0.0
78,7.824562785621332,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.2371156257133821,0.13518891520787044,1.0,35.333333333333336,0.0
79,7.860079042474844,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.17123807240163447,0.09370677357360592,1.0,28.666666666666668,0.0
80,7.981212708351531,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.12215230797168959,0.06545711912926012,1.0,19.0,0.0
81,8.228365775245466,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.1172452382371596,0.06227694013549643,1.0,17.333333333333332,0.0
82,8.240532017677975,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.09853742228949802,0.05191186380738413,1.0,17.333333333333332,0.0
83,8.273395103238045,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.10882471744805793,0.057631333961986005,1.0,19.0,0.0
84,8.388953500132795,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.05711897841835197,0.02946073456287963,1.0,8.333333333333334,0.0
85,8.40093375181387,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.08202401739378473,0.04306396968011539,1.0,15.666666666666666,0.0
86,8.413779627326416,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.08799172667244431,0.04643640631808014,1.0,15.666666666666666,0.0
87,8.620904358778276,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.06126310433019009,0.031730906232204585,1.0,10.333333333333334,0.0
88,8.796570552964775,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.03677145421402283,0.01878707183514495,1.0,5.666666666666667,0.0
89,8.828538096237327,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.05066997086648267,0.026145126742148358,1.0,6.666666666666667,0.0
90,8.860514050417654,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.023655233697251515,0.011969441387202144,1.0,3.6666666666666665,0.0
91,9.250216265266019,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.029880472339424077,0.015336793960806895,1.0,3.3333333333333335,0.0
92,9.3423020229305,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.013291895757597656,0.006708113481636937,1.0,2.0,0.0
93,9.572803195071515,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.00446515975396964,0.0022375783572392478,1.0,1.0,0.0
94,9.624262885200926,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.007165387666317191,0.0035968879098682155,1.0,1.0,0.0
95,9.785102492792674,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.0023265108862604252,0.0011673291490900235,0.3333333333333333,0.3333333333333333,0.0
96,9.920621742930972,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.0031016741666367044,0.0015545027314265165,0.6666666666666666,0.6666666666666666,0.0
97,10.406912521828541,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.0,0.0,0.0,0.0,0.0
98,11.712123917169645,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.0,0.0,0.0,0.0,0.0
99,12.136127128611463,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.0,0.0,0.0,0.0,0.0
100,12.54520079339534,15.095621488966964,5.011403421477593,14.531800821256894,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.0,0.0,0.0,0.0,0.0
