,e_e_max_weight,background_activity,i_e_weight,e_i_weight,i_frequency,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous,sweeped
0,4.7108035545310845,14.87767041547699,17.053340759864533,2.5473723291123207,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9502785584815397,0.9122595188301513,0.9920191728662902,166.66666666666666,1.3333333333333333,4.71
1,5.1524413877683735,14.87767041547699,17.053340759864533,2.5473723291123207,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9589716331201826,0.9317354311431728,0.9894174000222792,159.33333333333334,1.6666666666666667,5.15
2,5.5940792210056625,14.87767041547699,17.053340759864533,2.5473723291123207,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9613099256560406,0.9336337464996411,0.9911327146855206,164.66666666666666,1.3333333333333333,5.59
3,6.0357170542429515,14.87767041547699,17.053340759864533,2.5473723291123207,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9736555454828958,0.9578819482714409,0.9901975975307268,162.0,1.6666666666666667,6.04
4,6.477354887480241,14.87767041547699,17.053340759864533,2.5473723291123207,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9732427486524237,0.9556060957941809,0.9918095962995984,158.0,1.3333333333333333,6.48
5,6.91899272071753,14.87767041547699,17.053340759864533,2.5473723291123207,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9728653023846795,0.952873103100047,0.9939759036144578,163.33333333333334,1.0,6.92
6,7.066205331796627,14.87767041547699,17.053340759864533,2.5473723291123207,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9612346092907837,0.9327272406992977,0.9919281606296035,159.33333333333334,1.3333333333333333,7.07
7,7.360630553954819,14.87767041547699,17.053340759864533,2.5473723291123207,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9763371518358982,0.963657662415037,0.9898128093432027,167.0,1.6666666666666667,7.36
8,7.655055776113012,14.87767041547699,17.053340759864533,2.5473723291123207,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9687067121131473,0.948417700617998,0.9920634920634921,130.33333333333334,1.0,7.66
9,7.802268387192109,14.87767041547699,17.053340759864533,2.5473723291123207,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9655691727644699,0.9473706625277286,0.9845033717296491,150.33333333333334,2.3333333333333335,7.80
10,7.949480998271205,14.87767041547699,17.053340759864533,2.5473723291123207,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.971980412870968,0.9473639091675906,0.9983818770226538,183.66666666666666,0.3333333333333333,7.95
11,8.243906220429398,14.87767041547699,17.053340759864533,2.5473723291123207,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9647964116203379,0.9413888753297858,0.990743156684789,155.66666666666666,1.5,8.24
12,8.538331442587591,14.87767041547699,17.053340759864533,2.5473723291123207,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9459391194927718,0.9144661076224497,0.9820346320346321,124.0,2.0,8.54
13,8.685544053666687,14.87767041547699,17.053340759864533,2.5473723291123207,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9809418609147817,0.9736930274248472,0.9883964631986647,148.33333333333334,1.6666666666666667,8.69
14,8.832756664745784,14.87767041547699,17.053340759864533,2.5473723291123207,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9753660083475436,0.9562402066786236,0.9958592132505176,138.66666666666666,0.6666666666666666,8.83
15,9.127181886903976,14.87767041547699,17.053340759864533,2.5473723291123207,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9733303667088306,0.9578217232062095,0.9899038008106635,157.16666666666666,1.6666666666666667,9.13
16,9.421607109062169,14.87767041547699,17.053340759864533,2.5473723291123207,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9567783040317005,0.9228423802948869,0.9952798324720505,153.16666666666666,0.6666666666666666,9.42
