,i_e_weight,background_activity,e_i_weight,e_e_max_weight,i_frequency,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous,sweeped
16,13.642672607891626,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.886512989671301,0.8047644218684543,0.9876035726456949,180.83333333333334,2.3333333333333335,13.64
17,13.855839367389933,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.8962034846732437,0.816855989668141,0.9937483056116153,170.16666666666666,1.0,13.86
18,14.06900612688824,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.8966141478091655,0.8178482173315341,0.9932339696278142,168.16666666666666,1.1666666666666667,14.07
19,14.282172886386546,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.8860375620732505,0.804815532146805,0.9859704985796897,173.0,2.3333333333333335,14.28
20,14.495339645884853,14.877670415476988,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9023925209704843,0.8283751614989513,0.9922744902022824,184.55555555555554,1.4444444444444444,14.50
21,14.70850640538316,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9071430028672184,0.8347584667160021,0.9946496958774498,177.0,1.0,14.71
22,14.921673164881465,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9347960336466329,0.8869061093409659,0.9903510654821318,159.16666666666666,1.5,14.92
23,15.134839924379772,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.923144371042817,0.8677684497037456,0.986787120176325,170.16666666666666,2.3333333333333335,15.13
24,15.34800668387808,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9110357829463722,0.8398390629043148,0.9963159293211107,170.33333333333334,0.6666666666666666,15.35
25,15.561173443376386,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9565840404950826,0.9226105825359167,0.9935287351655638,153.66666666666666,1.0,15.56
26,15.774340202874694,14.877670415476988,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9347402681195022,0.8821797145926725,0.9948010545015785,169.66666666666666,0.8888888888888888,15.77
