,i_e_weight,background_activity,e_i_weight,e_e_max_weight,i_frequency,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous,sweeped
0,8.164108829204372,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7382257833102623,0.5889499368869062,0.9913591608462048,198.33333333333334,1.6666666666666667,8.16
1,8.969812189387088,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7635478542039217,0.6209105332403332,0.9920687901328756,205.33333333333334,1.6666666666666667,8.97
2,9.701173050230457,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7465240672889392,0.5970366149654609,0.9982905982905983,202.0,0.3333333333333333,9.70
3,10.690299479570552,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.8022232602718266,0.6742669299529718,0.9916777872525505,200.66666666666666,1.6666666666666667,10.69
4,11.126401031881652,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.8245356350093025,0.703065903241814,0.9970238095238096,203.66666666666666,0.6666666666666666,11.13
5,11.214047179662828,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7851569315705946,0.6509686539340357,0.9930407486377636,190.33333333333334,1.3333333333333333,11.21
6,11.249742716231491,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.8266325387708525,0.7101975101386712,0.9890973525119867,210.33333333333334,2.3333333333333335,11.25
7,11.504607552644472,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.8285529150304142,0.7073387024596774,1.0,211.66666666666666,0.0,11.50
8,11.702316675105338,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7991624522983632,0.6682197548082257,0.996206748334408,188.66666666666666,0.6666666666666666,11.70
9,12.097831602873288,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.8148035837767568,0.6903575754257257,0.9948986145517938,195.66666666666666,1.0,12.10
10,12.22166694159317,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.8451265402958749,0.7356554267319684,0.9947519594956429,176.33333333333334,1.0,12.22
11,12.50535139798549,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.8469944243306351,0.7371694724305238,0.9967637540453075,191.66666666666666,0.6666666666666666,12.51
12,12.669109457376287,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.8610144311628992,0.7619835032653777,0.989722102597106,192.0,2.0,12.67
13,12.915550635990837,14.87767041547699,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.8792039384198636,0.7951320211340002,0.9848854037669805,173.0,2.6666666666666665,12.92
