,e_i_weight,background_activity,i_e_weight,e_e_max_weight,i_frequency,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous,sweeped
0,1.5107040325373542,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7353797808191572,0.5827828746521729,0.9965887193375345,188.33333333333334,0.6666666666666666,1.51
1,1.6501083701781225,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7185599573434306,0.5636062033190187,0.991457921700194,158.66666666666666,1.3333333333333333,1.65
2,1.723912094637509,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7253404976181015,0.5716663970582022,0.9921351766513057,157.33333333333334,1.3333333333333333,1.72
3,1.8001564929784581,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7208208092993745,0.5681153426247598,0.9862459215143208,162.33333333333334,2.3333333333333335,1.80
4,1.8008520395282177,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7321272977196683,0.5800165374289968,0.9925544825717424,182.0,1.3333333333333333,1.80
5,1.8181813585775735,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7259016444889221,0.5717805953957243,0.993773658310077,162.33333333333334,1.0,1.82
6,1.8286248356241122,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7167426487719598,0.5624072830221544,0.9881563563580009,141.66666666666666,1.6666666666666667,1.83
7,1.8900364390284214,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7274136330797173,0.5739113672395849,0.9933862433862434,152.0,1.0,1.89
8,1.8954884241308227,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.6977585353712666,0.5398518452704018,0.9864953706133573,149.0,2.0,1.90
9,1.909575968815595,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.721121729982216,0.5684727039236798,0.9864919760117932,156.0,2.0,1.91
10,1.9170128241701407,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.699800003614561,0.542045149982935,0.9878680249078049,136.66666666666666,1.6666666666666667,1.92
11,1.9184664398545463,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7151019551939862,0.5582275137267941,0.996031746031746,171.66666666666666,0.6666666666666666,1.92
12,1.9457957083664854,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7283602983831224,0.5736771657030836,0.9980506822612085,162.0,0.3333333333333333,1.95
13,1.9779957695168227,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7340074819551464,0.5797888313167383,1.0,196.33333333333334,0.0,1.98
14,1.999459217905089,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7175397052423343,0.5628305206214709,0.9905018877621617,164.33333333333334,1.6666666666666667,2.00
15,2.0175397555853314,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7283744656543591,0.5756013302287011,0.9916572316572317,160.33333333333334,1.3333333333333333,2.02
16,2.030826242772454,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.719323606888289,0.5636634967855616,0.9949528811412821,147.0,0.6666666666666666,2.03
17,2.062064196905621,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.702300410212565,0.5419237415313746,0.9979035639412999,171.33333333333334,0.3333333333333333,2.06
18,2.0827173245513,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7437829266196904,0.5921088074774291,1.0,175.0,0.0,2.08
19,2.0831022324916844,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7257090088195327,0.573557801792476,0.988480513914458,166.66666666666666,2.0,2.08
20,2.095914810731774,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7230282976900916,0.5702774748338031,0.988397469456236,164.33333333333334,2.0,2.10
21,2.0989985233831256,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7281390104771406,0.575992110726943,0.9910415950285468,184.66666666666666,1.6666666666666667,2.10
22,2.150085733061885,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7234011426544376,0.5675384574457468,0.9982638888888888,199.33333333333334,0.3333333333333333,2.15
23,2.1517948143826464,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.7150832141965227,0.5607910986028188,0.9866993788256043,160.33333333333334,2.0,2.15
24,2.155108336710236,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.697718335087881,0.5402765417949259,0.9854351191953574,159.66666666666666,2.3333333333333335,2.16
25,2.1566149338073184,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.710988640944661,0.5529236938050375,0.9959809002783376,167.33333333333334,0.6666666666666666,2.16
