background_activity,e_i_weight,i_e_weight,i_frequency
14.555326829879636,4.015697928706655,7.590476673574882,10.071373912369715
14.06836768118637,5.072157583505818,5.487265892470515,10.007692529284741
11.881713383536479,5.238947202491507,5.002120775851503,10.530992592226179
12.110080826977967,5.06483043313867,6.073085405323843,10.036896580893766
13.361899117411538,4.281902999717671,6.167592639321293,10.47639456412066
13.059020084238735,4.930739367313358,6.8808034928884485,10.01755378870167
13.660655417237907,4.950107462367519,6.0175106005137025,11.050141177398814
14.319592325652078,4.37195993435181,5.019748559141647,10.65956450899845
13.685552974008033,4.813868409522324,6.39706260658718,10.622268693764013
13.032416409353463,5.345135404508795,5.115323688627533,11.69446878746663
15.624064629174171,3.834582106514624,5.7815849665549095,11.515120025081128
15.250170718384396,4.667156906797527,5.565149206214007,11.498326094834896
13.31388406797089,5.573225971061906,5.573014238337429,10.019036546520164
15.443013491082393,4.040152018475685,7.291202310822267,10.054267653920673
12.24137448024056,4.899371029933952,7.299929354196656,10.027972572315056
13.58030865945807,4.193081094255415,5.030050081023525,10.016744779855925
13.230257324796689,4.673515677597803,5.755188040119936,12.431956314838013
13.42145154055043,4.3163960050209935,5.993292367948414,11.210859105145229
13.2872326996051,5.317053318841257,5.018423988761955,10.571628966404363
14.079253867209912,4.6377102114363264,7.8892981420385695,10.021827572763158
13.36634491143327,4.876003527025224,7.042517890805989,10.00213985985286
13.184397145719648,5.019574403138168,6.576071308592264,10.537381267370167
13.54221707386429,5.191917547430224,5.041589255483251,12.549539689396248
14.730055417825824,4.47610132789013,5.2776707217917425,10.995565414524833
13.80681613473269,3.7969145790792567,5.885184887542099,10.030488097681175
15.099066349661957,4.339660346534655,5.014341522332424,12.260048030705546
15.180530403806372,3.8928729306128425,5.016775729173316,11.678128390325243
13.617559963651104,5.0762497954308134,5.856058543686147,10.039407994138106
11.690119015625395,4.999022912367685,5.507311390599622,10.020528205933596
13.652191577472207,4.407382438867531,5.2652823562276945,10.45566268088106
11.927224454632599,5.455656121429383,5.697745407837558,10.015842499344252
13.969472242204136,4.465184182654503,5.308707271406915,13.229922478521576
14.797290215378707,4.205370212110585,5.546271140677399,11.889306492264366
13.399027218868591,4.113990088714289,5.596173102581684,10.598677421479278
14.858413678674003,3.9697980982469594,6.203895139334101,11.55489429520074
13.313817298207708,5.253189967969172,6.093388210779204,10.594071382937242
13.304385114113156,4.6414715980360945,5.471650851211696,10.58405488690328
16.658841824182844,4.233764587824246,5.318916952051132,10.429835399265247
12.04439399277041,4.325579190273372,7.760915631132098,10.03597699092854
13.228552593565404,5.1351062400905905,5.854417461368367,10.550635939858964
15.229741129500866,4.287292001422607,5.728530399758607,11.191853693250497
12.446624072830277,4.4902266105573245,6.889967362761126,10.01408860532241
15.277666510379271,3.960715987663969,5.28646784383848,11.082141748818435
15.59446919555562,4.5382211156454835,5.302131094772703,11.34142554599006
14.636552595394738,3.606905704888839,6.5268691289073955,10.016112796828482
12.608598510066745,4.5998841726769255,6.039754519193654,11.012549030515473
15.103049363788479,4.350232824123232,6.74323162640335,11.7902397760457
14.311623527360217,4.087408237697236,6.755071208396622,11.223855143920886
14.05496348647749,5.0187645649721295,5.013416300763601,13.19552464688609
12.537301310916927,4.160787249546427,7.670281786258841,10.049308572572269
13.203945007726494,4.69558049214557,6.24001534425608,11.822400175469408
15.488964822164405,3.3794400389170227,5.791327066370663,11.976565947667638
12.414762333038396,5.722618575367604,5.003674473821004,10.007352829554739
13.88814742322,4.9022383584126334,5.367460156963675,11.62527952358642
13.06508439977188,5.58226174248206,5.686761938656716,10.037303952250095
14.315006101214838,4.47695698531008,6.108302220480683,11.318843733187089
14.495593243471632,4.363836924727845,6.270710364243509,11.215585565696049
13.825617086975443,4.476133532163056,7.242636917989594,11.508047607705558
13.73015361783985,4.064892292248999,5.3324145473507825,11.586762304290499
12.952347743128623,4.705283253279192,6.687606109392698,11.1704749911222
14.251556245924665,4.214520799069298,6.405874231427354,10.883192741376325
14.502861709871858,4.265618153903285,5.2442160281891725,11.898304540143956
12.743644764770016,5.193047809871051,5.7758620780090455,10.968009446430138
11.095298546035208,5.31873156858909,5.264372501143124,10.003583930503869
12.949511934140194,4.488063060944383,6.371020083520824,11.300059139977423
14.714704700269714,3.927990916055058,5.534619711746764,10.005284247972616
16.18686066206221,4.223193382117551,6.8429065613904845,10.008667189606818
12.155437840995061,4.648283407671138,5.265597410817685,11.378572802009728
14.810024859864635,4.10693692937243,5.0127782611620795,13.041721979777973
15.986848791979622,4.078525333953375,5.007448825139262,11.87576307457919
14.001854951357265,4.282655605075218,5.810500568125507,10.466131467793694
14.253655035914923,4.591891165809688,5.911438026705237,10.955753692992198
12.716574667139552,4.362993584679991,5.328539097998782,10.029087722185054
12.954111071658486,4.068383412323916,5.549521423901835,10.017509224350693
11.75926674646357,4.569442023923214,7.13585132763718,10.007671944212223
13.022748372963859,5.073155721636339,6.790041713474054,11.269001481117506
13.811931345437074,4.2383860565493,5.005689166289752,10.03341182465624
14.118339552387127,3.9793225220877804,5.692110295831619,10.0380302554513
13.888251717011757,3.7846253845131335,6.904858018835293,10.032540397337568
12.635122833177412,4.558670847564565,6.679115513783703,11.329702504062563
15.596410242481186,3.4609581447270554,6.326525269534181,11.323202645253602
15.583482519555057,3.964957283438897,6.6870135014707905,11.551832550930133
14.000165762001407,4.3672604952087495,5.451371142079005,10.975580544998895
14.231973876389326,3.8319336570016986,6.1414160429767035,10.976655529183288
15.450027072259491,4.237887343648132,6.290581434542603,10.538616058414803
13.701280726520753,4.749333387125103,5.3012621738260135,12.725277294974626
13.715949299292665,4.882969609475886,6.3051086727280605,12.493955790772315
13.591493061529814,4.720424469759249,6.999494432307047,10.5131941646471
13.97917633257019,4.3387311888048385,5.292283372561946,13.164805563495669
12.238952267453925,4.966074230043242,6.6799640595533845,10.05233839770607
13.71062814511868,4.759526519993781,7.53052694633209,11.009572758317706
14.041748164964279,4.00908837459631,5.7698240123637055,11.422713247372354
14.344796686989383,5.354565930304469,5.907587624860727,10.007688370922184
15.082966441177922,4.049349674700003,5.299895237638142,11.385719214095255
13.676932765781464,5.2077010093194165,5.696946753448545,11.984774275423346
14.362887423071767,3.9626634625003883,6.033615669543436,12.489703801270016
13.433984942269163,3.8061602116002553,5.027961556045634,10.011676425311471
14.632218834031164,4.950245292763884,5.623488923835656,11.115382442069574
14.007528496942761,4.70378160554114,5.536026535561851,11.940168708993795
13.517571707071145,4.430066651356282,7.338222871581922,12.04309162694916
15.397743466854847,4.349633109072665,5.257185906115539,11.481617386421117
12.913174189027934,4.659035501088668,7.724370173549319,10.023675787652287
13.1289259764857,4.064552728084976,9.785117091357076,10.014290281148483
14.638443172650744,3.6365880039842393,6.811581604872964,10.022535048051234
14.531549867107877,5.242323767150589,5.2723649237536545,11.04189668976321
13.380469009958356,4.200913214920842,5.227673526663924,10.0031661679731
14.808466365330311,3.730272719214512,6.437933639528749,10.474922514084119
12.510238615959448,4.848316344882919,6.526535898573667,10.0025011712241
12.79998941346447,4.694430960706715,8.25784547599503,10.623337017722692
12.979568113710409,4.176258342520254,6.70785604547492,10.057173011564657
13.546319587777578,4.308544864712206,5.370179444361076,11.723813500260974
12.047211576455167,4.67623137434819,5.2581276143312845,13.353420038853518
14.453999615860411,4.498044140057644,6.823265391214054,11.022148888756114
12.499231548821038,5.452810996557871,5.015230193735768,10.983855751683265
15.663386510004441,4.110979860756378,5.478122172837786,12.39224392089295
11.900616097960729,4.281105186932558,9.106251361062638,10.006327874360744
11.718580363347394,5.551870054215426,5.866491303101624,10.56644040499319
12.41400910936964,5.193494141008004,6.223898706237228,11.193428736065666
12.050716393454042,4.589645153268846,7.431602741596233,10.640175012541066
11.633400251619687,5.5123103029639235,5.011043922527812,10.554927477640001
15.16859731787742,4.335921140947361,6.523895061284104,11.639912576159913
12.770569252573111,5.109651667514909,5.278075707411203,12.601901404880037
13.665944949461878,4.2350270382085675,5.858941164314237,11.572213992676456
14.322740422872034,4.271919379087078,7.111787364258586,11.06333672558809
13.366762528211693,5.021508756067808,7.007848213622755,10.563557275445062
15.077497014023308,4.86618208086102,6.045538060993776,10.576312769665876
15.19551375891142,4.279036784488727,7.000625458456584,10.58527181846699
13.682150127032086,3.9392539307808123,5.599382037742742,12.353185347290678
13.833700216070989,4.856777155325552,5.240937006419621,10.045887460459856
16.041553456443474,3.942531928757166,6.033426848948485,11.939579611516667
12.132108374411088,4.4509075741369175,5.381567617384195,10.035130392437956
13.434472109495081,4.235435266821816,6.642533381870436,11.99317628735559
14.671142129232413,3.720027348618788,5.017878533419222,11.849592321263943
13.061933528037939,4.562122801798274,6.131387393034871,12.56892712793098
15.300019451155096,3.8591716133049534,6.253408570606927,11.25137440764258
12.628360963648026,4.849563823384614,7.15829681363204,10.863265170663013
14.984807546771926,4.282574150542529,6.862443810752168,11.116643278492782
12.377339769938057,5.0803480986313945,5.72716752878926,12.725829913169797
13.649241360665592,4.350619513321875,6.106709552212608,13.00257837840312
11.96220556669415,4.976873382241124,5.564969467124439,12.941300820693709
12.384452051103496,5.534578341116882,6.298312287578873,10.540236172536295
13.917403498529815,5.062631029777905,5.496431940402162,11.77892978379824
13.168317738649426,4.303923251539146,5.032523026656112,12.02180932592407
11.842253724582529,4.820798388940043,5.808155903904855,11.187419101741273
16.00647365061055,4.102052969902885,7.677988778757866,10.053119821116798
13.560684799243003,4.904309846506117,6.150540228237916,11.097662448127394
15.72323584570013,4.724503837379224,5.245769650129006,10.552217554467267
14.67327473631689,4.184266302079145,7.3468489831391555,11.35146469345309
11.798926188330508,4.86711019128994,6.476608262046836,11.27843971405063
12.617622185134683,5.552739266741753,6.305744624953281,10.008478782827417
14.571987155711733,5.075455426267309,5.004246083098,12.177213533077992
12.096857705633598,4.466353592331905,7.592410784804791,10.583749340941784
13.426487602088388,5.167164629701867,5.613479195243193,10.596627260127448
13.575483613577976,4.290006480812052,5.43809351192493,13.011842894319075
14.922907417006837,3.934906003964568,5.008816958392459,13.564728214235755
15.3709208466736,4.47957571151691,5.576699434865627,11.30597130465125
14.728794525053614,4.155527026668248,7.6456816839177275,11.093275508111443
15.372932377079186,4.904024209685399,5.021173851307011,11.030778545911438
12.629870274391095,4.892570156371856,7.129575295075451,10.518701384031473
14.051010079912606,4.670503349999747,5.933913352649788,12.773150306711981
12.862262513822836,4.55717543415553,5.015930837056536,10.633429474425869
12.223842478269109,4.95706310918375,6.172806153344232,10.063033832703082
12.268203633251225,4.953594069333411,6.551835684470913,11.173227728044521
12.350503552752144,4.269300353083713,5.716719045585831,10.016684144252745
14.020889735216635,4.48538878010454,5.988062373809826,12.567150186089389
12.845921725344681,4.181852452231755,6.461109088529017,11.002252497461619
14.834318072921967,3.7820180430303054,6.123991392151256,10.054250449260868
13.854874418843504,4.64552941624062,6.266591999997277,11.442602984333487
12.399236270492173,5.27722039637826,5.709477760194145,11.18132247304834
13.956407791144798,4.5597433245606815,5.990249972803438,12.839186945802336
14.004660984265584,4.062375271593371,6.4254344312715554,11.867138060364358
14.678803027743507,3.55888459135892,5.453740439403794,12.186077769276817
12.723172710687313,4.650494154015122,6.838428034699401,10.024050014135003
14.90263260951962,4.172927222179597,6.328360705831576,11.914292729826107
14.540376852526737,4.278921666672539,5.795276711943258,13.164376924067156
13.27269740315908,4.3222999657438255,6.217327954119122,12.333247761489378
12.749619778810011,4.488706942559803,6.466962651544209,12.087550082464428
13.560009932674161,4.800092531428604,5.262410019675746,13.093949163179715
12.608212546599944,5.026117100139561,5.571220344191447,12.748863231569977
13.419357081600094,4.904939339238191,5.32385924422966,12.804796422921243
14.953878651224176,4.3679254447836104,5.018170035475587,13.15362221969401
15.07738332543284,4.494847995896672,6.294979406362529,12.506007845964422
13.71303408070009,4.161241600204704,8.369236190287587,10.635101172057094
12.291293296489117,4.715779721891565,5.54564414557661,12.100300430899573
15.444606804936404,3.863352695783821,7.109690782607679,11.2296086796018
13.425433329453185,4.1871767520603544,6.231211735570923,11.07812607571704
14.474134686029096,4.162352214472859,5.008519979118466,13.35514700852595
14.91698919929537,4.960827734930781,5.301215801048505,10.978971223221762
14.244620309509148,4.461351251561231,6.300311287986144,12.489829322422322
15.901693148080412,3.969093992073682,5.308009661391148,12.103582165882452
13.54389665396659,4.758241910266333,5.055727821603553,14.17530307697027
14.274624824230068,4.1210790224944835,6.00930674352779,12.494493669708058
12.376085198505663,5.735189476183164,5.012524357834333,11.655372149586006
13.039280379459639,4.341644449240875,8.40696849839892,11.546193714781035
14.880118039692974,3.4183449558485544,6.5839659148210075,11.162063010618487
15.342073139315843,4.036728599883014,6.461563057824646,10.999788561995976
14.89172450913502,4.220052259796585,7.438557380446692,10.62582666199033
14.236779991986449,4.476603671697883,6.934980226899139,11.023003991096727
14.165800887984485,4.9488661153898015,5.659900323409886,11.38118856994946
14.977070212203532,4.183399915820173,5.480599880110596,11.97819413835022
14.043204381890613,3.3566858276301588,5.49663264787379,10.016733190812573
12.410336893249866,4.523893968769193,8.122020975742466,10.014462064178174
11.416440798895874,5.413099807883599,5.295203995756238,10.577220785940867
12.990444964088883,5.4256758948049235,5.2756187545253646,12.42522662004104
13.323855316543884,3.9184510413449836,5.687546041890277,11.991113969729872
13.79985325055841,4.083234441265192,6.197887229987738,12.674569325283258
15.118910904518057,3.6995125373331494,7.1833801559599255,10.977265903472777
11.987140783375768,5.060566217435805,5.977993953138573,14.424436818807248
13.5597673991739,5.048071981981608,6.845644083591244,10.936276196974237
14.220233389362583,4.177367498111992,7.901162501025944,10.814310710615755
15.722276538804492,3.9175228315938453,5.028059980958911,11.666747683451394
15.26018081179408,4.074739245818034,5.311848396344212,12.840454889595506
15.240497384278875,4.449591576243698,5.490060680140742,12.841193545540106
10.953777790864981,5.366793298403209,5.6929080593061725,12.34249620303586
12.50591830110659,4.933985999545255,5.30756412030986,12.837732854100583
14.638115849182903,3.8473431696996547,9.811631162599763,10.156926631226986
12.292219214495073,5.545824535335074,6.61391757706554,10.03119152768636
14.29858255566851,3.455634331616229,5.0213144317754415,11.042638891657496
14.76652555863343,3.6054404868317054,7.855135145048864,11.269717149876618
12.616365472000954,4.2562269379010065,7.0777336198414424,10.477257646628436
13.999605116708807,4.499007676028659,7.908990463895894,10.617641281399246
13.370061416732947,5.371683507736344,5.258758174749868,11.50205696280881
15.696336869287563,4.172302764253641,6.707441025264961,11.598336307337242
14.123406506154812,3.9650109149997816,8.006842786857655,10.678895448206566
14.72735899500649,3.5530482606326412,8.51717405870585,10.028697100028152
13.626043806016716,4.409375827587697,6.5820341182924675,12.548500895311623
11.658549618310637,4.8050448969014505,5.622800565461352,11.626191732422416
13.36853797428788,5.052579970836125,6.270700797777897,10.033027633587691
12.319034919400277,3.813807432734391,5.934333724650843,10.634178888687657
14.43200798199801,5.2396853618959645,6.026179374174758,10.026034415669256
13.667125222384938,4.303549224436651,6.743765155497535,11.182510581687716
15.261248918825993,4.420084729414013,6.608767386627356,11.002762422124881
11.398355614914466,5.568173847152724,5.007731902346319,11.263223230549492
13.036855698427475,3.9915904964241866,5.484409162061266,11.455109149273337
14.687071093449594,3.641337850691679,5.553837911310225,11.33453325173162
12.624948172172354,4.458700836349173,7.703333989125042,11.125282360689374
12.525158108571551,4.6633341822591925,6.852899334986935,10.441487067277867
13.465193865624592,4.9255807494501385,6.156011936519126,12.538768623843433
15.451456280732552,3.5373297785248123,8.67347858986684,10.092778980792511
12.658664237599318,5.453918917704791,6.176981528746258,10.537056064881757
12.233725781460107,4.204507390344044,5.8209033931518785,10.552245933666185
12.459116270673581,4.642131739609482,5.562882512502334,13.804115641055382
15.725507389446777,4.435458213260463,5.000888174558954,10.994331170815622
11.718456729469226,5.736215699366838,5.687609108532096,10.028107940974367
15.099646464477754,3.5593301991242763,6.948713750242783,11.917890099438512
15.051884631989436,4.0400799845758595,7.085085490169227,11.456323470014047
14.187184297392326,4.322453242107251,6.098512316822459,12.073614362620871
