,score,params,iteration,recall,accuracy,triggered,spontaneous
399,1.2593804557784385,"{'attractor_size': 64, 'background_activity': 12.949314670029468, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.718708780785583, 'e_i_weight': 5.004459774763307, 'i_e_weight': 8.020172407555526, 'i_frequency': 12.138106955262579, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",399,1.721274049985286,0.9929328621908127,281,2
776,1.2592671710331231,"{'attractor_size': 64, 'background_activity': 12.804031867956512, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.621919379355717, 'e_i_weight': 4.818079560666703, 'i_e_weight': 5.094127993244701, 'i_frequency': 13.148533468782103, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",776,1.7482775773535484,0.9840255591054313,308,5
1211,1.259189449299705,"{'attractor_size': 64, 'background_activity': 13.228396042126237, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.86639134310037, 'e_i_weight': 4.285613769193187, 'i_e_weight': 5.916199952386815, 'i_frequency': 13.117085444920882, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1211,1.722352211743009,0.9923371647509579,259,2
621,1.2591303422919298,"{'attractor_size': 64, 'background_activity': 14.00464786166065, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.02741589886323, 'e_i_weight': 4.317017880104207, 'i_e_weight': 5.281590245210245, 'i_frequency': 14.481106716727796, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",621,1.7406167160844175,0.9863013698630136,216,3
1713,1.2591049202303612,"{'attractor_size': 64, 'background_activity': 15.360958953593922, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.924096312755477, 'e_i_weight': 3.8293852306775733, 'i_e_weight': 5.7139723832159355, 'i_frequency': 12.43944181617858, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1713,1.8115740643919764,0.9648562300319489,302,11
1802,1.259083782242122,"{'attractor_size': 64, 'background_activity': 14.629777263542175, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.996767642143737, 'e_i_weight': 3.426657137836423, 'i_e_weight': 5.480959454051589, 'i_frequency': 14.526187830165538, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1802,1.6993605377572853,1.0,256,0
1533,1.2590243737297222,"{'attractor_size': 64, 'background_activity': 14.409155209454848, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.935359549131142, 'e_i_weight': 3.197971808836951, 'i_e_weight': 5.940830304209882, 'i_frequency': 12.611364787751626, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1533,1.7127431672444111,0.9953488372093023,214,1
837,1.2589231090749196,"{'attractor_size': 64, 'background_activity': 13.560816998779739, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.877532806435832, 'e_i_weight': 3.8036319360357806, 'i_e_weight': 6.379622641496692, 'i_frequency': 12.894613930809369, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",837,1.7104919880338267,0.9959839357429718,248,1
1568,1.2585440532741172,"{'attractor_size': 64, 'background_activity': 15.446905748025646, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.64635372292057, 'e_i_weight': 4.1500346229775635, 'i_e_weight': 6.3661230038173695, 'i_frequency': 13.319512602369574, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1568,1.7200278970731309,0.9923076923076923,258,2
1312,1.258508455164691,"{'attractor_size': 64, 'background_activity': 13.321442346558081, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.435652592635087, 'e_i_weight': 3.979979827801439, 'i_e_weight': 5.94819056171246, 'i_frequency': 12.055670368864561, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1312,1.7388331686267506,0.9861111111111112,213,3
471,1.2584594822357977,"{'attractor_size': 64, 'background_activity': 15.030412242493961, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.966443446556296, 'e_i_weight': 4.9030957584359465, 'i_e_weight': 7.969701369892594, 'i_frequency': 11.312439166041893, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",471,1.728066988659062,0.9895470383275261,284,3
1644,1.2583141911660738,"{'attractor_size': 64, 'background_activity': 15.392071874801015, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.8782996886742, 'e_i_weight': 4.998582778205095, 'i_e_weight': 5.550238880097063, 'i_frequency': 13.145924985129824, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1644,1.7526633493811508,0.9814814814814815,265,5
952,1.2582222142890738,"{'attractor_size': 64, 'background_activity': 13.522635168610021, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.58225679262674, 'e_i_weight': 4.427099993083049, 'i_e_weight': 6.978866673994856, 'i_frequency': 12.959981296006706, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",952,1.6962252557660273,1.0,259,0
809,1.2581716481198877,"{'attractor_size': 64, 'background_activity': 11.552935152675955, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.743742060117164, 'e_i_weight': 4.72022040110566, 'i_e_weight': 5.012857790924002, 'i_frequency': 10.01569914803157, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",809,1.7441412398797371,0.984,246,4
846,1.2580465228542712,"{'attractor_size': 64, 'background_activity': 15.423386855418036, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.381772983678253, 'e_i_weight': 5.375754145725089, 'i_e_weight': 6.32202915301966, 'i_frequency': 10.083893231971741, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",846,1.6955868010672797,1.0,238,0
1210,1.2580080629388752,"{'attractor_size': 64, 'background_activity': 14.827696682027094, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.46949279821441, 'e_i_weight': 4.834010800040872, 'i_e_weight': 6.53461168807226, 'i_frequency': 12.189983276029448, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1210,1.7079829879100312,0.9956896551724138,231,1
616,1.2579252759305928,"{'attractor_size': 64, 'background_activity': 14.046166619456915, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.338148401385148, 'e_i_weight': 4.5290336482014535, 'i_e_weight': 6.120263363503909, 'i_frequency': 13.832374748517722, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",616,1.695146371557236,1.0,256,0
1177,1.2577933099727832,"{'attractor_size': 64, 'background_activity': 13.725946752799203, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.649692925826763, 'e_i_weight': 4.059205518441012, 'i_e_weight': 6.010630557736196, 'i_frequency': 14.773789991542952, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1177,1.7202393898880473,0.991304347826087,228,2
478,1.2577900564373805,"{'attractor_size': 64, 'background_activity': 11.558211548407945, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.761379411066216, 'e_i_weight': 5.568465579546533, 'i_e_weight': 5.00955029458981, 'i_frequency': 13.08644819065619, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",478,1.7350725381327254,0.9864406779661017,291,4
1175,1.2575106855980105,"{'attractor_size': 64, 'background_activity': 13.938636526706974, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.14004318259036, 'e_i_weight': 4.467045451693269, 'i_e_weight': 5.59631670073341, 'i_frequency': 15.610959561647652, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1175,1.6936414588145632,1.0,284,0
1087,1.257504214132104,"{'attractor_size': 64, 'background_activity': 15.775784065377895, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.373983833262255, 'e_i_weight': 3.637558035233492, 'i_e_weight': 5.003810143133059, 'i_frequency': 11.779183741153021, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1087,1.8761039906657977,0.9456869009584664,296,17
1628,1.2573978715319685,"{'attractor_size': 64, 'background_activity': 15.250511874967923, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.11509874240106, 'e_i_weight': 4.851639212295318, 'i_e_weight': 6.855471289864771, 'i_frequency': 11.058629687475717, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1628,1.7237412475544505,0.9896551724137931,287,3
1160,1.2572777039424512,"{'attractor_size': 64, 'background_activity': 14.462570229257432, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.9212705812535, 'e_i_weight': 3.7131018746659654, 'i_e_weight': 7.478015809614983, 'i_frequency': 13.27695434132255, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1160,1.72923521448003,0.9877049180327869,241,3
761,1.257006665921921,"{'attractor_size': 64, 'background_activity': 12.10678787795958, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.260589321662966, 'e_i_weight': 5.606212517188932, 'i_e_weight': 5.308006869096373, 'i_frequency': 13.088929559775583, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",761,1.6918141903408057,1.0,228,0
392,1.2567924961473977,"{'attractor_size': 64, 'background_activity': 13.685113339441884, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.869062620134155, 'e_i_weight': 5.156779757506599, 'i_e_weight': 9.147093959806059, 'i_frequency': 10.146541607391196, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",392,1.6910384914475414,1.0,293,0
1022,1.256301505985324,"{'attractor_size': 64, 'background_activity': 15.171788637997363, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.6818345040492, 'e_i_weight': 5.145507905282562, 'i_e_weight': 5.58316881718134, 'i_frequency': 12.366708111122394, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1022,1.701927066739236,0.9956140350877193,227,1
1052,1.2562997230117379,"{'attractor_size': 64, 'background_activity': 12.927670562185241, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.746926072440164, 'e_i_weight': 5.8380206295241726, 'i_e_weight': 5.293537043333213, 'i_frequency': 13.275219733601702, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1052,1.7103445341252899,0.9927536231884058,274,2
1213,1.2562939897406722,"{'attractor_size': 64, 'background_activity': 12.663857000367457, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.615152340055133, 'e_i_weight': 4.9373182020931035, 'i_e_weight': 6.9544383131344105, 'i_frequency': 10.970020437494389, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1213,1.7425108833456648,0.9822222222222222,221,4
1801,1.2561439383545345,"{'attractor_size': 64, 'background_activity': 16.004971550762882, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.283246388496867, 'e_i_weight': 4.185577868510366, 'i_e_weight': 6.060772533087873, 'i_frequency': 12.397392278668907, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1801,1.7639687540954803,0.9753521126760564,277,7
411,1.256140888660906,"{'attractor_size': 64, 'background_activity': 12.441239636628385, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.039758623379269, 'e_i_weight': 5.6196455904922, 'i_e_weight': 5.88520016274363, 'i_frequency': 13.562030913083849, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",411,1.688681189102602,1.0,271,0
371,1.2561189968132727,"{'attractor_size': 64, 'background_activity': 15.21375513643172, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.784600177916875, 'e_i_weight': 3.88071322181381, 'i_e_weight': 9.039420343567109, 'i_frequency': 10.647290281440686, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",371,1.7032011955248798,0.9949494949494949,197,1
1564,1.2560731188630956,"{'attractor_size': 64, 'background_activity': 14.288173429651973, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.733747307823663, 'e_i_weight': 2.9367441370054204, 'i_e_weight': 6.833612671441834, 'i_frequency': 10.007821965935747, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1564,1.7155065702787025,0.9907407407407407,214,2
1529,1.2560307227053615,"{'attractor_size': 64, 'background_activity': 11.3908450013762, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.720767754362075, 'e_i_weight': 5.304481259849436, 'i_e_weight': 9.303133430682216, 'i_frequency': 11.32044216085813, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1529,1.6882830528604325,1.0,269,0
1571,1.2559705226754947,"{'attractor_size': 64, 'background_activity': 12.38670033400114, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.611211817000676, 'e_i_weight': 3.8308133210449467, 'i_e_weight': 8.800387218198054, 'i_frequency': 11.172249729302308, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1571,1.6880655416931933,1.0,238,0
1173,1.25587796167758,"{'attractor_size': 64, 'background_activity': 15.959389476880109, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.82867708059336, 'e_i_weight': 4.428181433617068, 'i_e_weight': 6.264770960293118, 'i_frequency': 12.105993393174698, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1173,1.712115912001512,0.9916317991631799,237,2
1729,1.2558104946958706,"{'attractor_size': 64, 'background_activity': 14.633687055786368, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.440724441023463, 'e_i_weight': 5.332610466537189, 'i_e_weight': 6.551578892641774, 'i_frequency': 10.022158588056136, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1729,1.7103026423936205,0.9921568627450981,253,2
553,1.255771117584932,"{'attractor_size': 64, 'background_activity': 14.256885341115865, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.924765056587713, 'e_i_weight': 5.490026541279909, 'i_e_weight': 6.24699856071631, 'i_frequency': 10.09417101567547, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",553,1.6990951514605488,0.9959183673469387,244,1
445,1.2556990031096202,"{'attractor_size': 64, 'background_activity': 11.692587963508025, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.107947350724086, 'e_i_weight': 4.5687629080515, 'i_e_weight': 5.036892022484758, 'i_frequency': 11.549282091251925, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",445,1.7204474812271364,0.9886363636363636,261,3
1759,1.2555824500479238,"{'attractor_size': 64, 'background_activity': 16.182007987653552, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.99592838483846, 'e_i_weight': 4.247887548470941, 'i_e_weight': 5.519484973696699, 'i_frequency': 11.73982708681914, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1759,1.7427606377158171,0.9812734082397003,262,5
1204,1.255281128215032,"{'attractor_size': 64, 'background_activity': 13.026014217813866, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.399740328798558, 'e_i_weight': 4.067709004840736, 'i_e_weight': 5.300029877804827, 'i_frequency': 13.462260727317746, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1204,1.7076334763501801,0.9923954372623575,261,2
246,1.25526498631351,"{'attractor_size': 64, 'background_activity': 11.291274786391837, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.261810226974225, 'e_i_weight': 6.064732842330222, 'i_e_weight': 5.044072433507804, 'i_frequency': 14.264628365151001, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",246,1.7071538493507585,0.9925373134328358,266,2
370,1.2550709926089154,"{'attractor_size': 64, 'background_activity': 14.544790329339719, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.473895432184573, 'e_i_weight': 4.6627370531400505, 'i_e_weight': 8.644481416565322, 'i_frequency': 10.539635373932986, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",370,1.6955186380487892,0.996268656716418,267,1
935,1.2548534193679655,"{'attractor_size': 64, 'background_activity': 11.970263197563508, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.495840517577868, 'e_i_weight': 6.327247332420225, 'i_e_weight': 5.884495761964322, 'i_frequency': 10.88517906153552, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",935,1.6932638771828463,0.9967741935483871,309,1
1631,1.254809435284777,"{'attractor_size': 64, 'background_activity': 13.348565814628241, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.93548107851685, 'e_i_weight': 5.055876156212199, 'i_e_weight': 6.586148789029199, 'i_frequency': 12.840940687836795, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1631,1.695627154622175,0.9959016393442623,243,1
1064,1.2547509108005466,"{'attractor_size': 64, 'background_activity': 12.277368140303532, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.308929167238333, 'e_i_weight': 4.031218763833797, 'i_e_weight': 5.749048070019793, 'i_frequency': 12.432725521441341, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1064,1.7044617343531785,0.9928057553956835,276,2
559,1.2544450170260677,"{'attractor_size': 64, 'background_activity': 12.713769681093877, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.19428229705109, 'e_i_weight': 6.10169284637988, 'i_e_weight': 5.845401737336138, 'i_frequency': 12.103063570110479, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",559,1.693567475847852,0.9961538461538462,259,1
622,1.2543255436965306,"{'attractor_size': 64, 'background_activity': 15.955984576717508, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.392613547889038, 'e_i_weight': 4.019839080917667, 'i_e_weight': 7.328051215636312, 'i_frequency': 12.041760635104357, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",622,1.693005304706757,0.9961977186311787,262,1
1479,1.2541855567946807,"{'attractor_size': 64, 'background_activity': 15.917392891056714, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.56302849320943, 'e_i_weight': 3.78777992536898, 'i_e_weight': 6.624865220975032, 'i_frequency': 13.636267778253073, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1479,1.7017139680899593,0.9930313588850174,285,2
1374,1.2540780002630048,"{'attractor_size': 64, 'background_activity': 14.271334767090092, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.28580244170735, 'e_i_weight': 4.0072606368922825, 'i_e_weight': 6.561212505117613, 'i_frequency': 13.571558607073944, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1374,1.6917408127208913,0.9963235294117647,271,1
519,1.2540544906042896,"{'attractor_size': 64, 'background_activity': 12.162935493069286, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.580444512458369, 'e_i_weight': 4.456802750930081, 'i_e_weight': 8.893000201695497, 'i_frequency': 13.456335503749905, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",519,1.6811609893867419,1.0,254,0
1259,1.2539651987736045,"{'attractor_size': 64, 'background_activity': 14.453425148429716, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.48972760860818, 'e_i_weight': 5.235190937158987, 'i_e_weight': 5.011307522839279, 'i_frequency': 12.91834764694535, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1259,1.6808400850901721,1.0,247,0
1465,1.2537290257123852,"{'attractor_size': 64, 'background_activity': 12.014860006293082, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.588553046662195, 'e_i_weight': 3.9280108984770394, 'i_e_weight': 5.0198031832081, 'i_frequency': 11.052811328570382, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1465,1.6799916771641645,1.0,268,0
1236,1.2536302908788224,"{'attractor_size': 64, 'background_activity': 15.549387755938705, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.007804523902884, 'e_i_weight': 3.4536789426834837, 'i_e_weight': 6.65937032077184, 'i_frequency': 13.854261503308697, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1236,1.7111046862126955,0.9891696750902527,274,3
834,1.2535607483042646,"{'attractor_size': 64, 'background_activity': 14.138878099214391, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.616215131967278, 'e_i_weight': 4.36428005799, 'i_e_weight': 5.595490637105138, 'i_frequency': 14.215181400701645, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",834,1.7285904343587508,0.9833333333333333,295,5
585,1.2535059802007031,"{'attractor_size': 64, 'background_activity': 10.384793331049808, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.15610334367892, 'e_i_weight': 6.578643107130455, 'i_e_weight': 5.017257908815565, 'i_frequency': 11.492374781580018, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",585,1.729078425457734,0.9831081081081081,291,5
937,1.2534099756908874,"{'attractor_size': 64, 'background_activity': 10.818060759274772, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.102978169279307, 'e_i_weight': 5.066124350014187, 'i_e_weight': 5.619136287665732, 'i_frequency': 11.77402282258847, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",937,1.6903825505109267,0.9959514170040485,246,1
1107,1.2533876019968972,"{'attractor_size': 64, 'background_activity': 13.694858889995153, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.63391041708995, 'e_i_weight': 3.6413721304525666, 'i_e_weight': 7.48063184879498, 'i_frequency': 14.448238131847436, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1107,1.6952162495653393,0.9942528735632183,346,2
993,1.2532975169206981,"{'attractor_size': 64, 'background_activity': 14.287737765674514, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.344809684948626, 'e_i_weight': 3.1977483611976103, 'i_e_weight': 6.350183482223872, 'i_frequency': 13.175749422485186, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",993,1.691001574772545,0.9955947136563876,226,1
1065,1.253154603934029,"{'attractor_size': 64, 'background_activity': 11.784437520503078, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.47823162623667, 'e_i_weight': 5.703017875127785, 'i_e_weight': 6.289851724539189, 'i_frequency': 11.770032986256059, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1065,1.70466223180591,0.9907407407407407,214,2
1054,1.252787134865168,"{'attractor_size': 64, 'background_activity': 14.477076923450303, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.41841637640216, 'e_i_weight': 4.893096975051986, 'i_e_weight': 6.148242739005918, 'i_frequency': 12.775385673842347, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1054,1.68816610469963,0.9959349593495935,245,1
1499,1.2525240338107906,"{'attractor_size': 64, 'background_activity': 15.08607161278244, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.6384731405349, 'e_i_weight': 3.985655441928587, 'i_e_weight': 5.243737522458737, 'i_frequency': 17.184637122669955, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1499,1.6852113819632895,0.9966329966329966,296,1
1422,1.2521578837531728,"{'attractor_size': 64, 'background_activity': 15.094037092616436, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.455781929057586, 'e_i_weight': 3.6413184668724576, 'i_e_weight': 6.765731502304129, 'i_frequency': 10.552743836251727, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1422,1.8426481171103644,0.9482758620689655,330,18
385,1.2519934776086972,"{'attractor_size': 64, 'background_activity': 11.750634725835019, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.423135089649218, 'e_i_weight': 5.478037887026118, 'i_e_weight': 8.234984336094756, 'i_frequency': 10.97276325397249, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",385,1.6939535084379365,0.9929328621908127,281,2
1286,1.2518602661449223,"{'attractor_size': 64, 'background_activity': 15.478629782752533, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.652239595644108, 'e_i_weight': 5.027860767158414, 'i_e_weight': 6.464511324090196, 'i_frequency': 11.137321707434078, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1286,1.695909027542521,0.9920948616600791,251,2
1039,1.2517989968219987,"{'attractor_size': 64, 'background_activity': 14.744651096084672, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.798660102489936, 'e_i_weight': 5.387685066807812, 'i_e_weight': 6.656816207108411, 'i_frequency': 10.031616766943621, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1039,1.6812554339036063,0.9971014492753624,344,1
1138,1.2517219627311298,"{'attractor_size': 64, 'background_activity': 15.586257415669674, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.53149427403239, 'e_i_weight': 3.8495201364906184, 'i_e_weight': 7.983079492635318, 'i_frequency': 12.250879952490354, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1138,1.7400485460824378,0.9774193548387097,303,7
1397,1.2515921352788795,"{'attractor_size': 64, 'background_activity': 13.107896145017113, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.217228499103022, 'e_i_weight': 4.003965093252783, 'i_e_weight': 7.15422383775808, 'i_frequency': 12.386132494378373, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1397,1.6850330927266102,0.9955156950672646,222,1
1380,1.2512866441217738,"{'attractor_size': 64, 'background_activity': 12.373445684736055, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.021848187496833, 'e_i_weight': 4.053438008409847, 'i_e_weight': 6.146424263905613, 'i_frequency': 12.844603951596776, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1380,1.6947542991751499,0.9917695473251029,241,2
578,1.2509914576634344,"{'attractor_size': 64, 'background_activity': 11.68040616902244, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.632005511373748, 'e_i_weight': 6.281000487335944, 'i_e_weight': 5.819327228633322, 'i_frequency': 12.218176486939138, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",578,1.6916827717856375,0.9924528301886792,263,2
706,1.2509491119738296,"{'attractor_size': 64, 'background_activity': 16.09369366498719, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 7.905604256809379, 'e_i_weight': 3.3479489486358824, 'i_e_weight': 8.764199285188552, 'i_frequency': 13.789682855655927, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",706,1.699508433385596,0.9897260273972602,289,3
1031,1.2507761184609323,"{'attractor_size': 64, 'background_activity': 12.661168038706986, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.935432474249644, 'e_i_weight': 5.582481041677546, 'i_e_weight': 6.196757422473374, 'i_frequency': 11.426880797113077, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1031,1.6896494873202017,0.9928825622775801,279,2
1524,1.2507300004851414,"{'attractor_size': 64, 'background_activity': 13.2200228093179, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.405851543206936, 'e_i_weight': 3.932866359340813, 'i_e_weight': 5.008961244791544, 'i_frequency': 15.284089066757955, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",1524,1.692136196556434,0.9919678714859438,247,2
424,1.2506334978745852,"{'attractor_size': 64, 'background_activity': 11.904860558049506, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.460476488644662, 'e_i_weight': 4.506526434591743, 'i_e_weight': 5.653021775632609, 'i_frequency': 15.341896313690782, 'network_size': 256, 'num_attractors': 4, 'num_cues': 10}",424,1.6996419627015675,0.9892857142857143,277,3
