,i_frequency,background_activity,i_e_weight,e_i_weight,e_e_max_weight,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous,sweeped
23,16.748693157839803,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7507187998661949,0.6021104775435774,0.9967781850442415,189.66666666666666,0.6666666666666666,16.75
24,16.77442006415297,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7395938713835754,0.5889622610790792,0.9946286653877774,187.0,1.0,16.77
25,16.869687790320505,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.748789193844274,0.6012870557793236,0.9923449803689325,179.0,1.3333333333333333,16.87
26,16.92945339364609,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7616987843035515,0.6180314741534539,0.9931251550183907,193.66666666666666,1.3333333333333333,16.93
27,16.96969651167791,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7562285631554491,0.6111009407858934,0.9922439972908611,167.66666666666666,1.3333333333333333,16.97
28,16.996443861982602,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7282698299008911,0.5762984694105379,0.9900862068965517,171.66666666666666,1.6666666666666667,17.00
29,17.383764237122907,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7393908083914426,0.5922553625344068,0.9874750341637758,151.0,2.0,17.38
30,17.485476794761365,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7134437738241459,0.5571187613006375,0.9917505487020358,168.33333333333334,1.3333333333333333,17.49
31,17.535304863102386,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7341033361518751,0.5865663269755567,0.9838094632294956,169.0,2.6666666666666665,17.54
32,17.548943132414692,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7160905651640638,0.5603969070218514,0.9919453166180082,172.66666666666666,1.3333333333333333,17.55
33,17.568277420289522,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7441163765146982,0.5949562504100472,0.9977777777777778,192.0,0.3333333333333333,17.57
34,17.57424720925813,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7153019821718232,0.5576034603795378,1.0,170.0,0.0,17.57
35,17.690067775208675,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7346604872182524,0.585303615841795,0.9870547776958979,178.0,2.3333333333333335,17.69
36,17.712333799098385,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7224368508690037,0.5671772989906709,0.9961901660696841,162.66666666666666,0.6666666666666666,17.71
37,17.787178372841314,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7116344856853084,0.5557752515636897,0.9894009711852104,188.66666666666666,2.0,17.79
38,17.854539731804635,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7401433934810157,0.5897180350348789,0.9936029833620195,163.66666666666666,1.0,17.85
39,17.856260314616605,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.711786533300351,0.5552941129660295,0.9920915540280265,166.66666666666666,1.3333333333333333,17.86
40,17.928423987320514,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7193005207563564,0.5637493435998491,0.9936604141674238,158.33333333333334,1.0,17.93
41,17.932502743187037,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7272698375022957,0.5729235549406767,0.9958650431253172,162.33333333333334,0.6666666666666666,17.93
42,17.972971737823574,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6815045940383438,0.5192369831232682,0.9928261174162815,168.33333333333334,1.3333333333333333,17.97
43,18.009929686251215,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7263326474035013,0.5743753008228799,0.9879607370641743,163.33333333333334,2.0,18.01
44,18.075416970614974,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7122978616423099,0.5552138175621614,0.9934844722155464,157.33333333333334,1.0,18.08
45,18.096322318708133,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6865623852001855,0.5253053143970363,0.9907080374210372,152.33333333333334,1.3333333333333333,18.10
46,18.13496675512136,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7149631305082655,0.5600760968666622,0.9890551643192488,156.0,1.6666666666666667,18.13
47,18.16669069258571,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7039507285762195,0.5444300360010953,0.9963570127504554,170.66666666666666,0.6666666666666666,18.17
