background_activity,e_e_max_weight,e_i_weight,i_e_weight,i_frequency
15.388300747210433,13.896841280582693,4.85779675685086,5.022891018498025,10.043669236966393
15.255245228687379,14.214766566356765,4.451301901056005,5.003461781119822,11.431164591181085
15.009948544673058,18.39459826886673,4.978708556498793,5.260414350316238,10.016408813369518
14.02923796718137,15.216097839629253,4.5193093966039095,6.153353326558191,10.026367997477626
15.624090078507676,13.905494148765316,4.066208105207674,5.0121634539914774,11.52170882597535
15.687023035716205,15.241306274327062,4.130344801654021,5.290696377694987,10.002592436633114
15.545147520519992,13.803152399349447,4.52924214703685,5.007664405080621,10.53244990334615
15.056142185535109,15.100681500272707,5.101413256369627,5.011747784504355,10.023612793484423
14.22667457232435,15.125876068590735,4.745565123385755,5.492549277556937,11.672241140403319
14.76318382110648,15.278758699877883,4.3506038912304845,5.487233215096207,10.004923812508864
15.213276352589306,15.360066861813054,4.503881192457266,5.0104624468015775,10.00693826891176
15.045650756921521,14.469969291344881,4.43376370686585,5.485007662057648,10.010225861481969
14.378172216045634,13.800044601060012,5.00204673168882,5.015988350874024,10.00157883409061
15.305079739822375,18.551985128288575,4.457429706485764,5.514894933504129,10.543935274642948
15.312145030645999,15.565030993415686,4.5267625366889614,5.0107547746335666,11.032053536796717
16.017569128140323,19.370281512284738,4.3671170622988695,5.756247110708227,11.140613141224417
15.195918581021651,18.10936281771709,4.66591446195592,5.490034928205194,10.508317571705025
14.359115195519086,19.59374012777851,5.046465538916236,5.0050882855343515,10.026227918110338
15.017924793930835,14.322028709699225,4.106794334118533,5.277444289646033,10.035146082102777
15.254926913047125,14.388717591894583,5.3491612084252695,5.00534098892601,10.007429088443674
15.18749395305942,15.022462575746856,4.055520373528877,5.014543104176329,10.00942914476986
15.044647254230872,14.952919074517155,5.099790080072128,5.915986451573341,10.04140271359727
16.210479456630335,14.477261247912475,4.52337275256075,5.008189458187079,10.561268874674433
15.307019488358751,13.590538549906658,3.903833415380239,5.502908661974822,10.021627222841182
15.160786488611809,14.322650860992237,4.400779142529281,5.583560843858772,10.97053903445206
15.71674456700253,15.08528728526208,4.644215633577225,5.4657432850644545,10.62445691400899
15.229606364414892,15.279353896393454,4.579580260823195,5.005087462621773,10.001638632143084
15.222494063652693,18.12697994128025,5.104726948847229,5.01564394123928,10.037020812394896
15.287019880487614,15.019401853207272,4.817408421472042,5.005051550732503,10.044156099912538
14.683734241266748,13.7960441502376,4.985297507354858,5.245046051511915,10.025447713856188
15.385050258527842,14.442970395889903,4.297174946789003,5.003430980585965,10.573575399077384
15.109540852915142,12.484074126667359,4.563428402233253,5.005400645840489,10.00616632387795
14.923102491829477,13.012325747388392,4.827829419462082,5.026834281496514,10.01072170220332
14.383867565265247,17.40043966213445,4.938724781436509,6.397054881713484,10.01054700589464
14.560504949461789,13.962772599175022,4.629557418750055,5.951695550070344,10.01440167066143
14.735067254381597,15.266361306045038,4.885586897949005,5.307100726778751,10.48702039395557
15.033691308039137,14.288988241757096,4.498664697282236,5.0112419272400945,10.592540521065118
14.87231261634513,16.716827171106278,4.265838793321645,5.510678610846215,10.033778900153717
13.597567750058142,19.2745037349444,4.525350381272258,6.2465199966680425,10.005038508733307
14.938962776597178,14.253173389880045,4.252806296721943,5.4743560690162765,10.55277788302081
14.176814592644343,15.79575487204552,5.175733349269739,5.012162207470736,10.022880912191795
13.852629605559116,13.046996329566834,5.373728065151642,5.0099329858720765,10.020275607201766
15.275575223076471,13.999458598548006,4.347004823059557,5.442020879759057,10.032314538460893
14.765062342146644,14.030203419516438,4.661892498717009,5.553350445248281,10.034352238823766
15.923603508486753,13.965792918589383,4.7372890001321695,5.008514800257242,10.010087729011241
15.358123913695444,13.018617566389217,4.879948366636613,5.276110581100738,10.034092592059682
14.929134221336568,13.388988879231333,5.209599297059741,5.458802224952986,10.015308224486366
15.658516381485741,14.932014377798518,4.954855932949854,5.27469879577281,10.003297351170845
14.20569313903713,17.750910592257586,4.738818541489159,5.531115697243584,10.000996565620172
15.466276105085708,18.568542942963493,4.610242312268326,5.314140564963455,10.038485967410377
15.104963421475965,13.520350204736253,5.080925388069283,5.02751571982964,10.017260072327483
14.687076906744498,13.288591900543866,4.939230114970619,5.5186779449379095,10.010555818443624
15.22660591565323,15.29941623176803,5.092841130961013,5.0106990785689325,10.056674225241352
14.80661941941161,15.004487705953718,5.035813187998431,5.4602078122241355,10.0141984376249
14.571105243348656,13.790835617061628,4.457757580943782,5.866225402693924,10.022628703350614
14.746175392008576,16.095636620997578,5.2803069830555245,5.728152271268001,10.00122419535745
15.548688118062952,14.376155293861252,5.016956045633832,6.233021627225436,10.020739281197164
15.115945095318839,12.686101241168206,4.672839357286135,5.002684553747455,10.536063785212475
15.905146396787996,14.096786283344967,4.931755909440106,5.00196526466665,10.01105780535812
15.421227888913052,14.22547854025754,4.365480691202775,5.259730654557789,10.52637176992383
15.421534091011472,15.336305062626181,4.9269116312221035,5.264939739637331,10.596410648631013
14.847605234065622,18.249103288052765,4.40845499378297,5.016055974004037,10.037537622366276
14.274154164205362,14.505248763873823,4.990658218092458,5.239690257839548,10.024667629312304
15.649909560162312,15.374122203677635,4.605584356422773,5.789861068180413,10.567971790500895
13.941229467907707,13.719162106709668,5.054967436389199,5.304776456493568,10.018638686754725
15.13123467132946,15.141770113933655,4.473519408627724,5.006140835210532,10.001599194877663
13.835415648895253,13.64750315090103,4.667850031386987,5.029906487657116,10.017232601858051
14.724122062970412,12.63522152534008,4.380330057915128,5.444990789539713,10.016994167145134
16.06494564007737,13.672279521319584,4.810247223497973,5.480826581412431,10.952928147508967
14.911460710050854,14.06651171329438,4.613087394190327,5.89404468541364,10.059641382262694
14.974510043550035,14.455543617048074,4.348696045298689,5.257028747191559,11.015808976303791
15.344197903513297,13.898741963764985,4.506388789726518,5.285033249187268,10.516529225563444
15.931050210094641,19.385077404637098,4.766417449406498,5.000206543978612,10.682123622908353
13.852216065259055,18.33458892307078,4.462670303482565,6.405790558199324,10.025281571350595
14.369410113361768,13.169455092919474,4.989248113850417,5.015519774493832,10.525583704672034
15.479075599174587,13.504272812743706,4.73967168478007,5.010169651088959,10.58150255931235
15.690970404481586,13.796805791076768,4.159226284966799,5.005896048006266,10.00833620051594
14.636568572222203,14.699739696427718,4.699239847169248,5.5209667427790405,10.032541515666626
15.238448561871675,14.833754322433887,4.327023975397209,5.805523479792472,10.964422720841549
15.035874185740377,14.069463917307315,4.513357084096624,5.447131244480651,10.62526973964693
16.00985983237618,13.9689593262899,4.536460865195981,5.009638498227916,10.016577498995067
15.845792959778006,14.17773747740449,4.592486735939632,5.480045037760711,10.020045797253186
15.090377244563445,18.519409701148103,4.508654616286401,5.54611464361064,10.008677801499934
15.36869591361848,14.065231599911918,4.887542170486931,5.00998215926852,10.0169421345056
15.177738953654135,14.377175612898721,4.40780322815704,5.648399259720054,10.023800561794765
14.397225344853704,17.81747143955005,4.504753646691116,5.294182893008936,10.052372789892926
14.999344536068378,13.427312709887369,4.658677033333083,5.418357527215459,11.15779898973628
14.56546131767997,14.996461996799463,4.98498690502792,5.919336017030659,10.013428145831636
15.69989827029454,19.470621181552186,4.276220183927354,5.721515935271875,10.008160617861572
13.942107360403664,13.910218300986394,5.087360659209358,5.70858043798589,10.001855764045633
14.999605645579367,14.699188095957187,4.49338865517762,5.279362306765168,10.498650155347237
15.180449382498166,15.008167052419848,4.867213643134994,5.0107839243229755,10.569834370378759
14.056158152430438,12.92415038114986,4.759672709338669,5.470427353265295,10.028268699332184
15.448691219085248,13.517658301410574,4.337027910859303,5.93226832873236,10.00781739350435
14.82995467830327,15.990619008776696,4.658587412000826,5.015649517561973,10.505746625237423
14.510534920766698,17.97379760775746,5.24734034326498,5.259428324210757,10.00414170037494
14.731612343049202,14.705153996089786,4.963065279532416,5.001734784316197,10.03905447376695
14.714817280830117,15.063152632257811,5.205968704358216,5.005457319557469,10.01928912348993
14.802453735864235,12.267930459555478,5.30397655429952,5.241102766132404,10.512966845695844
15.633632342539595,17.262465426776846,4.674712565490254,5.887971771413315,10.021138336970738
13.817728013177891,13.61665252046502,5.1146252734993505,5.018870505557618,10.577699820919484
14.64148779054376,18.037052034191973,5.1655534043599385,5.521745136902397,10.00964701580137
15.161840762896533,18.807253818549068,3.995313969675145,5.020117255516389,10.021185436940454
14.479731851672907,14.606272388095348,4.376781625578661,5.297326550299917,10.996043262720033
14.81903504851367,13.925866522469931,5.076098609140112,5.016513701407041,10.647854215744301
15.881518111845672,14.510089111253857,4.748917749963461,5.009186656825354,11.012534572979385
14.439256421815529,18.902745061795414,4.336093432966953,6.1255995786796085,10.00456516005106
15.834284049868712,18.408348362609868,4.695022799207707,5.000586684887159,10.002410335767719
15.02419316371836,13.279349912570245,5.028024058645226,5.316019368738023,10.028519995810896
14.710169701691983,18.34403251495056,4.623285180578232,5.31241478794793,10.647612201329402
15.174400081370626,15.340252184902559,4.320977328258054,6.273725572177951,10.546572642300792
14.791253594410625,15.43364560001571,4.504311076007312,6.258984397629885,10.000950114655213
15.65718938256326,14.740149371385845,5.438507788466037,5.010649745201315,10.020219661086273
14.427522246283589,13.640108740469708,4.894856500128563,5.002087187722192,11.12018986817795
14.256454058186957,13.333521444807914,4.572452477203497,5.2514003044771105,10.57425955257682
15.06946875675199,14.239951835047735,4.380380852861806,6.321791394127479,10.022406668043576
15.50715391930765,17.70892766166392,4.482238436987593,5.004543827184887,10.011332915106223
14.631772016505897,15.422499449582649,4.393110659439154,5.732308122233111,10.004446596552466
15.138906596008107,18.697865490805075,4.876816308226401,5.5359307477517135,10.038498651409283
15.682970433486666,13.998105198351166,4.5579084898831,5.0132857998027225,11.547516491630981
15.18736912945594,14.143067377418284,4.944772051385894,5.280459794822655,10.025736747834621
14.610367812317293,13.949783641999893,4.951085154282574,5.0110298616612585,11.375208392621833
15.215617606471941,14.370067230845036,4.674852391965975,5.505977157159588,10.520947050264056
14.335865487131667,17.625050837270575,5.5925584224618134,5.268656911674206,10.015242992232718
15.330689085162726,13.330875513294156,5.119533457234149,5.012750947237458,10.016676494318283
15.274417138283628,16.257031321729112,4.877479265218225,5.445219043970831,10.00297638996986
15.225028334355464,14.723973054720783,4.533960798244916,6.527592412249978,10.028839587111714
14.743278614329355,14.80900592244447,4.911801214415561,6.367802572525166,11.174493300149422
14.641809670452194,14.358143650096311,5.068042232903416,5.006350106441253,10.022993376009206
13.894378231085975,14.619816650093389,5.399178343312528,5.314760767036932,10.001208792006764
13.792765298417004,17.737127102217173,5.243088839060408,5.007810708719181,11.086560995501669
14.463264526198278,15.410330034632713,4.968193836003973,5.0065153540865275,10.576847418380135
15.101190432591656,17.865254040349445,4.36565116833562,6.390628563097756,10.037641236598338
14.964626341211542,18.956727738346167,4.5475558258476045,5.012878070901662,10.027714409707409
15.093657258264562,18.109328371753442,4.0741667412271525,5.472353378014243,10.976516054343033
15.478148404911462,13.877412928560416,4.705013846472074,6.542252789451224,10.025752806557252
14.96795170959113,18.602494561066035,4.450450482952207,5.490136087853638,10.009234328581567
15.344338733952435,17.6339337201392,4.735352886235585,5.0008598275801734,10.626158708919277
13.939338725688934,13.224034924050429,4.455743110401669,5.019572120447932,10.025651633579331
14.922661608625694,13.211946132063808,4.260730510204168,5.257678247637563,10.606371555129614
13.978870718292086,19.225242833316905,4.752619421879526,5.002781251793775,10.00178335489055
15.011611015892965,15.375178175554558,4.293771570803382,5.267645051960812,11.013912491917795
14.398620794365387,13.828043644220493,4.237321118724061,5.027383596825429,10.025639621157827
13.73986102471012,12.991113234848303,4.669996441618371,5.432915410766648,10.5490011061487
14.2009316748961,13.858281311176546,4.595324615377003,5.691757416603888,10.88018274242216
14.886437095471276,14.934959209062383,4.15591961636269,5.9476372575731435,10.502351679958425
14.60142180059984,13.6706127465851,5.3100569414039915,5.004108623867913,10.059963868239004
14.406114930400985,18.404328186908067,4.8476336777350735,5.468375366826266,10.929195798329678
14.436071032673642,14.458727938547725,4.718356066169747,5.774812094617191,10.004327821796135
15.659219405162784,13.746181207432992,4.225234764159413,5.332679678763976,10.627987796897909
13.944778526612378,16.800341068893182,4.585741253626672,7.071694981713501,10.57557731586226
15.180004466641392,14.367195484768475,4.45894394139701,5.005025366563983,10.008509867934318
14.826574723537867,14.332716672743427,4.214935253268631,5.792947399555574,10.572450746221257
14.831955362295007,14.829012218506493,4.109072922378609,5.281855223351544,10.018444832637893
15.048015367661755,14.628564620550465,4.398767789901471,5.507645174663896,10.538941019824165
15.22766810933041,16.711852419403986,4.204347786979507,6.077963487439656,10.013959528114666
15.656912040954172,14.07794104494283,4.274359059760833,5.682286578232365,10.57123437330165
14.647640406789524,12.746366010899422,5.319312471291692,5.490284150105257,10.02390077779408
15.21043496450752,13.752176593136621,4.790516091392735,5.691613782137881,10.553724911836047
14.952211852701076,14.783288225274017,4.847613741801079,5.000462944151924,10.044097558397004
14.827634379708307,14.997954883590603,4.7139624388303805,5.000291753045529,10.976480572304041
14.857659770227478,19.998245662351895,4.758077633687927,5.456418648202127,10.975139025247781
15.92185987632313,14.37090539312327,4.667164992048176,5.927285757706074,10.012031772524141
14.2243155984701,17.218324555496046,4.9272158379713105,5.0161150998534385,10.670387949135781
13.592839027726958,14.571125795579412,5.041471205102427,6.694305438354671,10.031882826918773
14.864703196032892,14.116588382444485,4.590000396647426,5.508608025241111,10.525310920509627
15.08830074393889,14.230467244853374,4.738800091822505,5.436418838307288,10.035522916957039
14.590098225251825,14.699322846336678,4.543139211503525,5.000973896130943,10.029677427578113
14.834952765112163,18.461803455834474,4.477858567016015,5.005052359250429,10.667916000670866
14.358487103416751,13.340486572496186,4.565237047748367,6.174721957344329,10.06452631657986
16.126216937904243,15.439807426177087,4.586101305624573,5.8320149629146165,11.048038739122667
14.030292032002993,14.812159441458395,4.536433027461129,6.237688071661854,10.021137006820616
14.655220192673466,15.688716419997718,4.327389540452028,5.014745798663169,10.019669633073145
15.160861158320163,14.221837756519797,4.383208072520496,5.81902067572035,10.004945779855605
15.468774179073083,15.185192399962244,4.015356893095719,5.264010959477773,10.990130548599225
14.115285386976549,13.49099378820777,4.8767706000091415,5.978487533567055,10.019591500888605
14.507122780739987,13.867900372072494,4.370639454913166,5.247296766525428,10.99585516449162
15.337707251044332,14.11618967048175,4.473406829880474,5.263810539635787,10.997018532075723
14.972147824043908,13.628716479273468,4.292135194916775,5.75091436360241,10.006178524785977
14.973502960007794,15.642378153298182,4.43657161216961,5.514801167495774,10.029685390125152
13.960792548225733,14.668371267665528,5.2334405588493125,5.487788139533498,10.527245234443624
15.983490558798426,14.804778016503043,4.795094151114417,6.3359080227900435,10.032680556427707
15.003406794777941,13.765954210131492,4.360959041757928,5.001808811892055,12.198136464252915
14.959433661686777,16.16992020151975,4.407088738481789,6.2723523340454,10.882845825908603
14.782756468573169,18.74883506886594,4.534221347581218,5.2921203832584265,10.036521741187915
14.894195132762503,14.788790098061797,4.765448061097632,6.175465845376908,10.028821972501797
14.771107149434519,13.34935252128911,5.109964636651254,5.006660058723977,10.613832202572839
15.53010155382661,14.911461367259731,4.733286880830941,5.679687649554371,10.708557301777889
14.22483089815878,14.102105534299344,4.300476466339566,6.072700768342918,10.034887246527632
15.856684546096004,18.959065476402582,4.712420795885558,5.548583379686192,10.004307277995782
15.797679470403043,18.071930345644965,3.8165434257717514,5.774051180825145,11.17086713498379
16.05265613911242,15.115705371216961,4.330869326750188,5.285129508179816,10.024742108536635
15.738433529689178,13.863608082830238,3.9369688963839167,7.097789669083707,10.046092946736836
15.031178521512357,14.57771056124695,4.365264589299632,5.287079438657623,10.506642566389049
14.827410778134277,13.054221403381696,4.80464914626587,5.264468358062816,10.016800255021547
15.1274731629839,14.860324977810333,4.616733450932301,6.178903909944964,10.027985398319647
14.612163122302173,13.576395637341527,5.264932281402447,5.708204444898252,10.003794070919144
15.349452282439145,18.85861307060038,4.776414268533907,5.014046496321343,10.036440913278975
14.46822022267959,12.676754273356018,5.375219083178192,5.013380735311971,10.016561691625595
14.285328401004447,18.52677951474523,4.817877559423642,5.347610897991979,10.014129527442515
15.318002441650332,14.06570936870503,5.116233233088447,5.313268107473846,10.04751270107329
13.651825234941565,14.076027074902948,4.959410478427481,5.0007174416977955,10.594148878620107
13.815378413096296,12.26438978554223,5.102359332046573,5.022252032217592,10.015068419753469
14.290392549297867,19.199253916768736,4.257780355999793,5.003207662092065,10.005337676466889
15.159813212474887,14.468879649901801,5.265237775403658,5.00363511788891,11.061605361114642
15.014276154462094,19.38596400088211,4.058910573620812,6.464717317291667,10.523067831210023
14.544382716853113,14.481250513573055,4.057826037352144,5.259182799135312,10.040053338696508
13.81175815252694,15.840985999771794,5.2697982709250235,5.25830400938307,10.019078380933298
15.120382597882658,14.692738605471265,4.606374600759371,5.008402884463032,10.022920916287553
13.943457431436402,13.491858263650059,4.064148906450891,5.303779033500265,10.033173261784926
14.993617643854606,17.36514738288981,4.8942194929940825,5.868070682288315,10.649069299160292
14.949120996746668,14.0031173596435,4.521342099429098,5.286746412957195,10.502449407006344
15.275191956674965,14.1367750727232,4.939780893386171,5.256450650500549,10.000182415569721
15.526815330281172,15.158783435320041,4.201953828643764,6.384265017179009,10.0043220655654
15.065711803340431,10.020350985209454,4.243150025212589,5.310268916418186,10.51166310659626
15.112112163983976,13.50540900988562,4.932998644996364,5.00588694779458,10.022932685140814
14.488252171688135,14.096022291597023,4.955318755584492,5.0025699748860335,10.602912671026742
15.155872634764242,14.751656379530036,4.564226290119833,5.667559428927593,10.008387598781397
14.922720232556435,14.065939798002368,4.9152566265699225,5.692052543908117,10.572318031298558
15.019339829562199,18.034519432701195,4.2438388401809535,5.014322268775496,11.71119828311067
14.040895042146676,14.01900808375792,4.697079639952621,5.939918307231886,11.049575615054854
13.4812401204257,14.805272519737054,5.0007998122668,5.7153418085460395,10.003849923342289
14.442936986023977,14.653253206205505,5.052469127865611,5.294472795697668,10.016530278583067
14.45497672285573,13.6518272839878,4.5816414187591485,5.29439940153863,10.561591768857765
15.381348597801217,15.340525768592274,4.065350064375997,5.001311753882978,11.047411943399258
15.668243965514785,15.230233580239235,4.4785163108959685,6.589534752519937,10.00962678177491
14.151597791087255,16.530937252652524,5.191277019943064,6.040342974754748,10.01497374837947
15.60668106322751,14.400299492666658,4.829397665459005,5.468712553654791,10.525233166167071
14.437152752612587,14.686486763744567,4.602184574784394,5.2629598690055275,11.024498739283027
15.22695608096231,18.123806242552853,4.304037559518043,5.270686243642006,10.5370279408974
15.898280658127732,14.54891121407679,4.24391684407484,6.418684694893747,10.014695696765239
14.887018158642663,14.896806780827207,4.708831443399466,5.0083886814255,10.010570242116026
15.189666996232711,15.568720738762934,5.019074262920546,5.977124172594709,10.05970023116448
14.97407142045998,14.740792303634416,4.954116878503476,5.018115933268074,10.008193699701891
16.106457284131068,15.271688555818272,4.243578833368023,5.517020995965925,10.521998653509563
14.770812636992202,15.102489481534711,4.700467793051577,6.312180308345419,10.025373492527455
15.265401269377044,15.33394138653896,3.9857583477551186,5.907625440731298,10.548253696086045
14.80807778762603,17.120450139571865,4.281103052661325,5.00378922006305,11.004470358969586
15.473063806686488,13.925417136706407,4.700808766883644,5.288739236379426,10.035116171307356
15.648897234016317,14.859953706166058,4.99342214799427,5.313596325821062,10.594990799715594
15.407656534828675,14.92173808935626,4.245704181184805,6.6156415086260685,10.00722072169714
14.963852437408239,14.444129607310442,4.059176104235552,6.474044174713835,10.031326903499227
14.124202504543327,15.21557278944895,4.565146684964847,5.005681315080193,11.572412087802231
14.906458126055034,15.603965755848634,4.3874234129511684,5.003071934053978,10.509566384274528
13.070204978425819,13.700796530125375,5.3339051862703215,5.2676418411278885,10.55840399531859
15.07109086297782,14.088380314100934,4.9411914449483945,5.016216006936936,10.035198880234077
15.176067184805396,19.980649463148005,4.619744828702982,5.032697003536794,10.6229927611263
15.271869487458172,14.661942277252944,4.683048052719878,5.520363450433585,10.018488620744797
14.277702589265603,13.225607662282155,4.172102857160134,6.728090509763563,10.030761310204172
14.3884344737655,14.731329705769719,4.841674194185735,5.676447882825727,10.000344397128295
14.939274345201824,14.084380413286798,5.1915352974222735,5.016841534837245,10.011860079303574
14.411448470912761,14.606768412857747,5.00170236109646,5.2652329243806655,10.452189487331532
15.233711937494364,13.49443850051499,4.111097799902915,5.001237417570002,10.602972549621022
13.39872669047428,17.36938490764226,4.9157570578321055,5.292654467177113,11.15054592829462
14.0156751172247,14.447135809665374,5.028273373381452,6.520443740685222,10.014858257641126
15.430367751101148,14.589561651507266,4.631246254341559,5.51465043253102,11.031012894310985
14.977608006249614,14.082158524630414,4.603138744806141,5.498161527954586,10.586354498417872
14.833805292902682,13.345369279595294,4.509410148360924,6.237643057173729,10.009048847257372
15.417798366952486,18.91830612121725,4.689841246341223,5.344484088465275,10.62132465427527
14.557862194575033,14.503855458107315,4.55790031015465,5.2742981260993185,10.002376949765383
15.369459031948477,15.708630196510951,4.135041694239921,6.041221622575059,11.338886583873316
14.216985144026967,13.484826073783301,4.590751370600176,5.314479494039148,11.042993846369605
15.352973699649853,16.928392945910037,4.382681630112112,5.873212673930001,10.6223975924314
14.991702920779947,13.510173178540862,4.353811447955154,5.000454901196715,10.570893201727804
14.617188311709436,14.652112625500346,4.8771600370816985,5.718005813346017,10.011876191040116
14.935661662690471,14.163634958542737,4.692807888878755,5.897217415263926,10.53749141118013
15.033412097763803,14.661465022334548,4.287266740579681,6.177091753262976,10.54349362816415
15.56001540048765,15.765773694652687,4.250980781652189,5.493018153752914,10.01639972453542
15.003548157386959,15.198631496798932,4.655387805607806,6.005577784715001,10.007141421437746
15.731478952342885,19.04692882768214,4.1654464667082,5.511775327365037,10.017520831892908
15.150881431422722,14.430272918587033,4.167860575771847,6.184155223539115,10.52372872503238
13.827264777314932,6.661068427478529,4.740238693500438,5.7564043988380496,10.02487725206313
14.98371510130029,18.78896654392753,4.857454760999797,5.5885933613412515,10.641072449261765
15.040299175017605,14.20428320842016,4.303797317293993,5.587119740765439,10.007903351542137
15.006622093830204,13.108891840869209,4.958244326779589,5.002489456890934,10.55583497657319
14.979983178277282,14.97523303868766,4.613183633888213,5.3007349014136755,12.438510233307655
15.36750954305243,15.293662452618452,4.371177876533732,5.522791392914377,10.535176767097763
13.965581098389901,13.021047397773119,4.941604168200133,5.26809294263631,11.005447142772292
15.139031021507176,14.201495668578444,4.887353065609191,5.500471702310917,10.001279935379792
14.383326398304533,14.021903828389728,4.319221391750238,5.5708225138433995,10.56584407140404
14.893290449704416,14.968557529427217,4.571660912405534,5.912779720224421,11.02745310677688
14.741464579825529,14.598348495196499,4.684491403930901,5.3504968735807825,11.12169806762146
15.056455573590316,18.653054667721566,4.696707165535938,5.006123604822127,10.013723438741788
13.882542715426695,17.97076292492892,5.279409477423708,5.003723331891141,10.962271564410214
16.199904366538778,15.322323487499675,4.492217010399669,5.260926581567553,11.011417243855275
15.31236465869006,18.703447060151575,4.727238762999203,6.056760056105776,10.021244090487546
14.308497127685955,14.341932557273108,4.582233972930991,6.652019003596719,10.52706663036185
15.24434548747662,14.91958153747569,4.957092612399688,5.2733954982980284,10.012096960855596
15.861628198333701,15.73661729628142,4.9765279034461845,5.574203715241792,10.024790902015805
15.01456980844034,14.278634925147468,4.480610599957916,5.027978749944437,10.584739070349663
15.29090635640836,14.887492396626337,4.892531308862903,5.4964592073408305,10.037204018300445
14.20493735667464,13.090977202599746,5.046642064569323,5.009281671447593,10.01386358613209
15.20776041734251,13.71444513597398,4.519995759734672,5.891038566736209,10.528423714525669
14.940186560686906,14.234465739083063,4.450771012650372,5.701913269537543,10.003757224556383
