,e_i_weight,background_activity,i_e_weight,e_e_max_weight,i_frequency,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous,sweeped
0,1.0189489316449283,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9413106770572802,0.9132283693597621,0.97181455460144,172.0,5.0,1.02
1,1.1144753939866403,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9274224125478471,0.869405218231988,0.9938095238095238,156.33333333333334,1.0,1.11
2,1.2100018563283523,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9566487659055247,0.9302387024991736,0.9853446934329287,149.66666666666666,2.3333333333333335,1.21
3,1.3055283186700644,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.92580127163441,0.8749093212102265,0.9838169848100335,156.0,2.6666666666666665,1.31
4,1.4010547810117764,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.949208082710312,0.9165213826274137,0.984487463870404,153.0,2.3333333333333335,1.40
5,1.4965812433534884,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9298224028400628,0.8790631480874215,0.9876183841701084,159.0,2.0,1.50
6,1.5284233974673924,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9122201429009354,0.8491187992028065,0.986001705029838,166.33333333333334,2.3333333333333335,1.53
7,1.5921077056952004,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9145590727374899,0.849290455565164,0.9909602153251992,174.66666666666666,1.6666666666666667,1.59
8,1.6557920139230085,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.92927505278958,0.8774010331046759,0.9879136839921153,186.66666666666666,2.3333333333333335,1.66
9,1.6876341680369125,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9253943080702481,0.8755228053860392,0.9817819283555324,175.33333333333334,3.3333333333333335,1.69
10,1.7194763221508165,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9168731925944381,0.8509684950378894,0.9942597233825303,175.33333333333334,1.0,1.72
11,1.7831606303786245,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9112680361174975,0.8430247410827013,0.9927128485665292,161.33333333333334,1.1666666666666667,1.78
12,1.8468449386064325,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.8985167003668207,0.8234061014612023,0.9906792168095944,175.66666666666666,1.6666666666666667,1.85
13,1.8786870927203365,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9322937754096966,0.8803067199394725,0.990924131387156,187.33333333333334,1.6666666666666667,1.88
14,1.9105292468342405,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9190101814910471,0.8548444787998637,0.9937196519096295,159.0,1.0,1.91
15,1.9742135550620485,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9228597203948631,0.8599228971957865,0.996553129167149,182.5,0.6666666666666666,1.97
16,2.0378978632898566,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9359304946176956,0.8872529082173868,0.9918860069350077,165.0,1.3333333333333333,2.04
17,2.0697400174037606,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9197289638852362,0.8618288206988565,0.9862862688674142,176.83333333333334,2.3333333333333335,2.07
18,2.1015821715176646,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9315905908907433,0.8818067354273191,0.988402024629066,157.5,1.8333333333333333,2.10
19,2.1334243256315686,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.944753300278137,0.9008269709606759,0.9937981149723001,158.33333333333334,1.0,2.13
20,2.1652664797454726,14.877670415476988,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9310751070084182,0.8792822192211482,0.9907632576659147,164.88888888888889,1.5555555555555556,2.17
21,2.1971086338593766,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.913035869014151,0.8495189191797402,0.9881295825503851,179.33333333333334,2.0,2.20
22,2.2289507879732806,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9341183765691311,0.8841679218313664,0.9909240266942172,159.16666666666666,1.3333333333333333,2.23
23,2.2607929420871846,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9588676892487453,0.9278105302677434,0.9921815640292274,170.33333333333334,1.3333333333333333,2.26
24,2.2926350962010886,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9354148146985567,0.8856003237652228,0.9921042796753512,168.66666666666666,1.3333333333333333,2.29
25,2.3244772503149926,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9473026544699659,0.9048874131747334,0.9946577467519876,167.33333333333334,1.0,2.32
26,2.3563194044288966,14.877670415476988,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9623179484607063,0.9346007873099045,0.9922850700773065,151.44444444444446,1.2222222222222223,2.36
27,2.3881615585428007,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.951431594004656,0.9144588741632256,0.9934974856944686,143.33333333333334,1.0,2.39
28,2.4200037126567047,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.966503023043555,0.9416479149963667,0.9934532661642881,153.16666666666666,1.0,2.42
29,2.4518458667706087,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.942371778029845,0.8996815178867233,0.9911924965237121,170.66666666666666,1.5,2.45
30,2.4836880208845127,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9622081980466047,0.9330408262102446,0.9938159236791829,140.5,0.8333333333333334,2.48
31,2.5155301749984167,14.87767041547699,17.053340759864533,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9420788275482654,0.8997991254839454,0.9919758264976387,160.33333333333334,1.3333333333333333,2.52
