,i_frequency,background_activity,i_e_weight,e_i_weight,e_e_max_weight,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous,sweeped
0,4.647916276397417,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7905811230033549,0.8339518348306044,0.7518232089309961,259.6666666666667,86.66666666666667,4.65
1,8.119483592092694,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.901886406383575,0.8725101979685593,0.9352949134199134,285.6666666666667,20.666666666666668,8.12
2,9.03774026552242,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.9181343996397359,0.8540861480956755,0.9926925217567294,265.3333333333333,2.0,9.04
3,10.137034037313938,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.88323227418766,0.8143632133131847,0.9654789268019158,270.6666666666667,9.666666666666666,10.14
4,11.484514107816363,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.8594145402284749,0.758849670975675,0.9912325875280317,215.0,2.0,11.48
5,12.452067637381855,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.8406731641938365,0.7301663657101104,0.9908560259190832,232.66666666666666,2.0,12.45
6,12.490432761408812,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.8640925064174456,0.7640197108760979,0.9943795693290416,237.0,1.3333333333333333,12.49
7,12.695236393263864,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.8582028839467589,0.7542766252279681,0.9953511842810737,247.66666666666666,1.0,12.70
8,12.945338472762186,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.8393714553511643,0.7280745531246393,0.9908668845967851,249.33333333333334,2.3333333333333335,12.95
9,13.170148676310806,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.8607781354628404,0.7580257139821774,0.9963570127504554,228.33333333333334,0.6666666666666666,13.17
10,13.714880134745785,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.8263932804132318,0.7077560930520418,0.9941977766042437,215.0,1.3333333333333333,13.71
11,14.023354420495899,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.8130866670898712,0.6919837152026211,0.9876403005339803,210.0,2.6666666666666665,14.02
12,14.392581449525924,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.8275135319834511,0.7085759117317839,0.9954947575360419,200.66666666666666,1.0,14.39
13,14.77257753464529,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7788925308526705,0.6468735223546003,0.9788942361710401,181.66666666666666,3.0,14.77
14,15.077710706617701,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7893066381850863,0.6574756324180907,0.990118769470405,199.66666666666666,2.0,15.08
15,15.09339939713043,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7953463178636054,0.6646496077291192,0.9908780276109069,193.33333333333334,1.6666666666666667,15.09
16,15.319424826968294,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7961512027600559,0.6641654999619379,0.9937212841082008,215.0,1.3333333333333333,15.32
17,15.466627520425082,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7769290613510237,0.6411021358970833,0.986608673648551,170.66666666666666,2.3333333333333335,15.47
18,15.647099427324974,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7738121153052328,0.6339604224983436,0.9940972222222223,207.33333333333334,1.3333333333333333,15.65
19,15.6524298829761,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7500388239326664,0.6035867628708472,0.9910526973026973,193.0,1.6666666666666667,15.65
