,e_e_max_weight,background_activity,i_e_weight,e_i_weight,i_frequency,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous
10,10.137938612662861,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9975312209601923,1.000857484825352,0.9943780842239317,343.0,2.0
11,10.353261754555195,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9944803362936687,0.9956178831654933,0.9933577792788446,269.3333333333333,1.6666666666666667
12,10.361870494459943,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9895353318856107,0.9829472329978014,0.9967812329514457,301.3333333333333,1.0
13,10.740499413807264,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9879839043245257,0.9818664760328121,0.9941922879435602,291.3333333333333,1.6666666666666667
14,10.790986656615695,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9803483318193026,0.9696416378178726,0.9913414172034862,274.3333333333333,2.3333333333333335
15,10.82281231005988,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9932229620382751,0.9908325171292551,0.9958040424283848,315.0,1.3333333333333333
16,10.94941209760611,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.0016801307190548,1.0081190873037251,0.9956591232626955,303.3333333333333,1.3333333333333333
17,11.023211112859716,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9983514612582555,0.9987345960769947,0.9980418259114527,331.6666666666667,0.6666666666666666
18,11.176527414427891,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9933154146614731,0.9948382956950489,0.9918846144096816,286.3333333333333,2.3333333333333335
19,11.344951161801863,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9875831223187109,0.9795545952267118,0.9958506936327097,313.3333333333333,1.3333333333333333
20,11.381140695361289,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9936204103093319,0.9939100018667322,0.993418759059192,303.3333333333333,2.0
21,11.403837619322195,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9868097341311962,0.9805292698894726,0.9940450615712436,282.6666666666667,1.6666666666666667
22,11.610010840721568,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9979132253759607,1.0030317463395575,0.9928879605107737,327.3333333333333,2.3333333333333335
23,11.700662167644072,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9841891674405604,0.9723238133382823,0.9965720386349549,294.0,1.0
24,11.734978202380862,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9875997730953449,0.9842456253316296,0.9911257539849535,297.6666666666667,2.6666666666666665
25,11.756784595469453,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9948181708880259,0.9930264064219586,0.9966696285275418,305.6666666666667,1.0
26,11.882231254904418,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9871283916768715,0.9782820302260605,0.9961496483143342,265.6666666666667,1.0
27,11.904014676205783,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9903308754584194,0.9819749685051784,0.9988304093567252,280.3333333333333,0.3333333333333333
28,11.969290588925643,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.003128157866163,1.008807824769333,0.9978673186966193,303.3333333333333,0.6666666666666666
29,12.193540657260824,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.002500810181634,1.013822622163118,0.9914706336914686,301.3333333333333,2.6666666666666665
