,i_frequency,background_activity,i_e_weight,e_i_weight,e_e_max_weight,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous,sweeped
0,5.093323512565361,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.4702081023330133,0.3375813499917326,0.7839850936721094,205.66666666666666,57.333333333333336,5.09
1,9.432196480405963,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.43380717449943895,0.2776153539023438,0.9928872164367045,268.6666666666667,2.0,9.43
2,12.184589845077188,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6344289224762787,0.4663343562623758,0.9952573180685151,223.66666666666666,1.0,12.18
3,12.233700119746931,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6048160456601908,0.4352035432142243,0.9913995920898707,255.0,2.0,12.23
4,12.270999922283117,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6138892706977414,0.4446523322226276,0.992775246483906,230.33333333333334,1.6666666666666667,12.27
5,12.682193806953281,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.6637996920551456,0.4999741440931154,0.9921025944711155,206.0,1.6666666666666667,12.68
6,13.124562689900749,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7046211679307203,0.5458635346950469,0.9936289276905228,223.33333333333334,1.6666666666666667,13.12
7,14.233965537652484,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7135744924480312,0.559673917005714,0.9954948758971666,221.33333333333334,1.0,14.23
8,14.440713777220695,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7404038089000772,0.5908021771049841,0.992105964189955,215.66666666666666,1.6666666666666667,14.44
9,14.561347771322993,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7906253788729679,0.6575613477018906,0.9921765980820046,214.0,1.6666666666666667,14.56
10,14.946994430373632,14.87767041547699,17.053340759864533,2.5473723291123207,11.777008886327712,100.0,1.0,3.0,64.0,256.0,10.0,0.7843475933819093,0.6464095920095032,0.9971315419350063,217.66666666666666,0.6666666666666666,14.95
