,e_i_weight,background_activity,i_e_weight,e_e_max_weight,i_frequency,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous,sweeped
0,-3.343254145480909,13.855558143033827,5.302236785709991,14.337885250035841,31.841289668071244,100.0,1.0,4.0,64.0,320.0,10.0,0.31541051144649684,0.6612957711102836,0.20711484216053413,206.0,787.3333333333334,-3.34
1,-2.057482263688671,13.855558143033827,5.302236785709991,14.337885250035841,31.841289668071244,100.0,1.0,4.0,64.0,320.0,10.0,0.3364893824891719,0.6215747063852763,0.2317607053328948,189.0,639.6666666666666,-2.06
2,-0.7679356010252505,13.855558143033827,5.302236785709991,14.337885250035841,31.841289668071244,100.0,1.0,4.0,64.0,320.0,10.0,0.3126207870008794,0.5516221398362412,0.21818488555102458,165.0,590.6666666666666,-0.77
3,-0.3606903350078223,13.855558143033827,5.302236785709991,14.337885250035841,31.841289668071244,100.0,1.0,4.0,64.0,320.0,10.0,0.32954046752844934,0.5309029825876318,0.2389777201887384,165.0,524.6666666666666,-0.36
4,-0.23717421683244577,13.855558143033827,5.302236785709991,14.337885250035841,31.841289668071244,100.0,1.0,4.0,64.0,320.0,10.0,0.3367492704461314,0.5310681907051927,0.24726641910333322,152.33333333333334,464.0,-0.24
5,-0.13214874491899753,13.855558143033827,5.302236785709991,14.337885250035841,31.841289668071244,100.0,1.0,4.0,64.0,320.0,10.0,0.34745803525172164,0.5185090729793013,0.2612762512950642,156.33333333333334,442.0,-0.13
6,-0.013307589247493645,13.855558143033827,5.302236785709991,14.337885250035841,31.841289668071244,100.0,1.0,4.0,64.0,320.0,10.0,0.3254463663642393,0.5170479923022108,0.2377895690479159,150.0,480.6666666666667,-0.01
7,0.04799900508445809,13.855558143033827,5.302236785709991,14.337885250035841,31.841289668071244,100.0,1.0,4.0,64.0,320.0,10.0,0.3481404959891075,0.510654464409311,0.2647299147356916,156.33333333333334,440.0,0.05
8,0.35332659420366674,13.855558143033827,5.302236785709991,14.337885250035841,31.841289668071244,100.0,1.0,4.0,64.0,320.0,10.0,0.34012752417280456,0.4903251558160962,0.2604794262637726,143.0,407.6666666666667,0.35
9,0.6430152649112681,13.855558143033827,5.302236785709991,14.337885250035841,31.841289668071244,100.0,1.0,4.0,64.0,320.0,10.0,0.4129237560700349,0.48771767462777244,0.3582110407216416,159.0,285.0,0.64
10,0.6949566699315035,13.855558143033827,5.302236785709991,14.337885250035841,31.841289668071244,100.0,1.0,4.0,64.0,320.0,10.0,0.4672282252808307,0.4927682687518163,0.44960816058377034,158.0,203.0,0.69
11,0.8716634096113482,13.855558143033827,5.302236785709991,14.337885250035841,31.841289668071244,100.0,1.0,4.0,64.0,320.0,10.0,0.597904971795756,0.5023572228712755,0.7469049038816481,140.33333333333334,49.666666666666664,0.87
12,0.9321383531780496,13.855558143033827,5.302236785709991,14.337885250035841,31.841289668071244,100.0,1.0,4.0,64.0,320.0,10.0,0.6718298408061766,0.5266388429515014,0.9295412813232519,157.0,11.666666666666666,0.93
13,1.0053337064522525,13.855558143033827,5.302236785709991,14.337885250035841,31.841289668071244,100.0,1.0,4.0,64.0,320.0,10.0,0.6848410566644149,0.5338161669886097,0.9552594092067777,135.66666666666666,6.333333333333333,1.01
14,1.0692283657469082,13.855558143033827,5.302236785709991,14.337885250035841,31.841289668071244,100.0,1.0,4.0,64.0,320.0,10.0,0.6951555423691572,0.5385905255861242,0.98032058971818,165.33333333333334,3.3333333333333335,1.07
15,1.3277413742993631,13.855558143033827,5.302236785709991,14.337885250035841,31.841289668071244,100.0,1.0,4.0,64.0,320.0,10.0,0.7037142018564083,0.5463783569189038,0.9883850336332731,169.0,2.0,1.33
16,1.5482013206444245,13.855558143033827,5.302236785709991,14.337885250035841,31.841289668071244,100.0,1.0,4.0,64.0,320.0,10.0,0.711108859614014,0.5537157501108297,0.9935388685388685,158.33333333333334,1.0,1.55
17,1.6334136268034682,13.855558143033827,5.302236785709991,14.337885250035841,31.841289668071244,100.0,1.0,4.0,64.0,320.0,10.0,0.7062054227908772,0.5494029009676519,0.9896078580289106,146.0,1.6666666666666667,1.63
18,1.7146052221809547,13.855558143033827,5.302236785709991,14.337885250035841,31.841289668071244,100.0,1.0,4.0,64.0,320.0,10.0,0.7043395274400045,0.5471818792183957,0.9884109297433209,169.66666666666666,2.0,1.71
19,1.9232944946847716,13.855558143033827,5.302236785709991,14.337885250035841,31.841289668071244,100.0,1.0,4.0,64.0,320.0,10.0,0.713105717595897,0.5571016806384205,0.9904939763321893,180.33333333333334,1.6666666666666667,1.92
20,1.9717281534936304,13.855558143033827,5.302236785709991,14.337885250035841,31.841289668071244,100.0,1.0,4.0,64.0,320.0,10.0,0.7091565852944104,0.5525323001547249,0.9898127980095194,167.0,1.6666666666666667,1.97
