,score,params,iteration,recall,accuracy,triggered,spontaneous
1405,0.9412614809727847,"{'attractor_size': 64, 'background_activity': 14.145925362573958, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.930715504490113, 'e_i_weight': 1.9320025744395906, 'i_e_weight': 16.816089393176885, 'i_frequency': 19.01205047903559, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1405,0.893798779124376,0.9940476190476191,167,1
1989,0.9410061842183559,"{'attractor_size': 64, 'background_activity': 12.551627465550283, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.584939346094217, 'e_i_weight': 4.587287290954543, 'i_e_weight': 16.61283384050545, 'i_frequency': 15.463976083629058, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1989,0.9011960119267465,0.9844961240310077,127,2
1372,0.9409874049389153,"{'attractor_size': 64, 'background_activity': 12.58464164884312, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.771186309324154, 'e_i_weight': 1.3828855480036073, 'i_e_weight': 16.47230861832493, 'i_frequency': 18.072048833835, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1372,0.9009959364064757,0.9846938775510204,193,3
966,0.9409298282634829,"{'attractor_size': 64, 'background_activity': 11.695303030674053, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.987819349207783, 'e_i_weight': 1.0240494814604166, 'i_e_weight': 17.175113386609127, 'i_frequency': 16.301345594649852, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",966,0.9132880712152625,0.9702970297029703,196,6
1806,0.9407248124207812,"{'attractor_size': 64, 'background_activity': 14.999072441982834, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.084874263603222, 'e_i_weight': 2.26764093854919, 'i_e_weight': 16.96372946308272, 'i_frequency': 17.931190323811283, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1806,0.8947049356389853,0.9917355371900827,120,1
870,0.9406559789045358,"{'attractor_size': 64, 'background_activity': 13.786676963977673, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.015934196020883, 'e_i_weight': 3.586390221617725, 'i_e_weight': 16.37364459897195, 'i_frequency': 15.29621578584241, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",870,0.9062497747231995,0.9777777777777777,132,3
1965,0.9406479637775494,"{'attractor_size': 64, 'background_activity': 11.099363261309316, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.98866165616431, 'e_i_weight': 4.097525636703569, 'i_e_weight': 17.77390901072205, 'i_frequency': 14.270923709578504, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1965,0.8971560856563137,0.9885714285714285,173,2
1751,0.9406138977187207,"{'attractor_size': 64, 'background_activity': 15.155257816149549, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.528543967218688, 'e_i_weight': 3.3518303228873174, 'i_e_weight': 18.139030087141037, 'i_frequency': 16.569955683574968, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1751,0.8987427026295066,0.9865771812080537,147,2
1807,0.9404165346488143,"{'attractor_size': 64, 'background_activity': 14.983732056260523, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.456949795795401, 'e_i_weight': 3.1465631871415676, 'i_e_weight': 16.64041009125481, 'i_frequency': 15.874334122187497, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1807,0.8875341730036574,1.0,168,0
995,0.9403640072661598,"{'attractor_size': 64, 'background_activity': 11.818869259999058, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.588149208727017, 'e_i_weight': 1.7228531750841904, 'i_e_weight': 18.644114001243945, 'i_frequency': 16.831308610273236, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",995,0.8990886018587945,0.9856115107913669,137,2
1295,0.9398527501545426,"{'attractor_size': 64, 'background_activity': 14.532979392881087, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.669815913700852, 'e_i_weight': 1.8985013486986029, 'i_e_weight': 16.91831106038441, 'i_frequency': 23.083597977344684, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1295,0.9046200048447471,0.9779411764705882,133,3
1960,0.9398337842507248,"{'attractor_size': 64, 'background_activity': 11.871099376041004, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.785017879607665, 'e_i_weight': 4.414911963041172, 'i_e_weight': 17.37207788497897, 'i_frequency': 15.189986963620917, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1960,0.8864966363661143,1.0,162,0
840,0.9397674144616648,"{'attractor_size': 64, 'background_activity': 14.793977321876659, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.649347920401755, 'e_i_weight': 3.023620442696213, 'i_e_weight': 19.624868338414284, 'i_frequency': 15.181846486521236, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",840,0.8921085858639597,0.9928057553956835,138,1
926,0.9396112561242924,"{'attractor_size': 64, 'background_activity': 17.72053864836256, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.887382124334472, 'e_i_weight': 1.4808899861859226, 'i_e_weight': 16.64906279713519, 'i_frequency': 19.250588353786565, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",926,0.9014620175899148,0.9811320754716981,156,3
911,0.939393335719504,"{'attractor_size': 64, 'background_activity': 13.95252768775202, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.613647339208153, 'e_i_weight': 0.8296977410517676, 'i_e_weight': 18.849882677986113, 'i_frequency': 20.530847934965212, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",911,0.9040505291627826,0.9776119402985075,131,3
72,0.9392417821026534,"{'attractor_size': 64, 'background_activity': 19.29184847484121, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 6.339741911092175, 'e_i_weight': 2.5064210664830058, 'i_e_weight': 13.828014817547084, 'i_frequency': 19.86108218429319, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",72,0.8907370676135106,0.9933333333333333,149,1
712,0.9391054003146432,"{'attractor_size': 64, 'background_activity': 11.542541383098907, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.3011987750396, 'e_i_weight': 5.338203659094563, 'i_e_weight': 11.161018331175942, 'i_frequency': 20.426202582870893, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",712,0.890916199171378,0.9928057553956835,138,1
1028,0.9390048457386254,"{'attractor_size': 64, 'background_activity': 12.658761391707761, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.779554735691434, 'e_i_weight': 1.4360304973678886, 'i_e_weight': 16.982991571974313, 'i_frequency': 21.6812807520493, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1028,0.8850227467743016,1.0,167,0
1109,0.9389946951331374,"{'attractor_size': 64, 'background_activity': 12.932546026990426, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.219319628087664, 'e_i_weight': 2.775806843740479, 'i_e_weight': 12.600490662669094, 'i_frequency': 23.916833794018647, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1109,0.8958656071252822,0.9864864864864865,146,2
882,0.938863744250338,"{'attractor_size': 64, 'background_activity': 13.004095167066382, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.07153328330951, 'e_i_weight': 0.9137614034146634, 'i_e_weight': 16.01983997877492, 'i_frequency': 17.627403498902066, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",882,0.8972409991707642,0.9845360824742269,191,3
613,0.9387246658972987,"{'attractor_size': 64, 'background_activity': 13.057842635519782, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.694448018835036, 'e_i_weight': 1.6772135472480252, 'i_e_weight': 12.597417902378188, 'i_frequency': 19.545919121962747, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",613,0.8845250951686181,1.0,163,0
680,0.9386578018680757,"{'attractor_size': 64, 'background_activity': 11.829942727250993, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.065501094589655, 'e_i_weight': 5.153128142343061, 'i_e_weight': 12.292766042421436, 'i_frequency': 16.985935062242245, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",680,0.8844063710273781,1.0,131,0
1672,0.9385801448229265,"{'attractor_size': 64, 'background_activity': 14.02591069194449, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.08894985788078, 'e_i_weight': 3.940499743170812, 'i_e_weight': 15.933009520148293, 'i_frequency': 17.35599197144682, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1672,0.8902321702124173,0.9924812030075187,132,1
1785,0.938520145644573,"{'attractor_size': 64, 'background_activity': 15.344766992227278, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.403257239475884, 'e_i_weight': 2.6686009639827875, 'i_e_weight': 17.209325642461465, 'i_frequency': 17.346935416447344, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1785,0.8883176388601757,0.9947368421052631,189,1
1644,0.938392181942834,"{'attractor_size': 64, 'background_activity': 11.33320475952049, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.18563197411853, 'e_i_weight': 1.9339530764892334, 'i_e_weight': 16.97262904152819, 'i_frequency': 20.348353335310772, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1644,0.889394373575284,0.993103448275862,144,1
834,0.9383314520504259,"{'attractor_size': 64, 'background_activity': 10.610408540685217, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.99150023316428, 'e_i_weight': 2.3154149931433183, 'i_e_weight': 17.831041619974233, 'i_frequency': 16.269286136562354, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",834,0.8878720935581363,0.9948717948717949,194,1
1056,0.9382899049676487,"{'attractor_size': 64, 'background_activity': 13.504374876122563, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.004691835740505, 'e_i_weight': 2.462170922512707, 'i_e_weight': 16.72679014314532, 'i_frequency': 22.347371585715337, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1056,0.8889561671835234,0.993421052631579,151,1
432,0.9381519444716421,"{'attractor_size': 64, 'background_activity': 13.88830012245939, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.083957820873426, 'e_i_weight': 2.103657432166465, 'i_e_weight': 14.523014562140158, 'i_frequency': 20.68249285926316, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",432,0.8835086522853153,1.0,197,0
1201,0.9377967436210837,"{'attractor_size': 64, 'background_activity': 13.528589638392598, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.716799872422175, 'e_i_weight': 2.8002145683865054, 'i_e_weight': 15.945213830883718, 'i_frequency': 22.93995106634164, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1201,0.8890107502099062,0.9922480620155039,128,1
1500,0.9377350130745223,"{'attractor_size': 64, 'background_activity': 13.845727598159838, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.249040551678917, 'e_i_weight': 1.2979996079561475, 'i_e_weight': 18.12486714560966, 'i_frequency': 21.194985012307924, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1500,0.9041485309335827,0.9739130434782609,112,3
1365,0.9376949012876853,"{'attractor_size': 64, 'background_activity': 10.895140982882964, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.437616767051274, 'e_i_weight': 1.8547515480012153, 'i_e_weight': 11.501315975559203, 'i_frequency': 18.51896191423973, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1365,0.8878886131085322,0.993421052631579,151,1
1893,0.9376051856376075,"{'attractor_size': 64, 'background_activity': 10.390416155074671, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.06690706157599, 'e_i_weight': 4.537965937705834, 'i_e_weight': 14.994335443401077, 'i_frequency': 17.451692182083136, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1893,0.8961756933614401,0.9830508474576272,116,2
1220,0.9375495213383689,"{'attractor_size': 64, 'background_activity': 15.581235564398305, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.38849511603596, 'e_i_weight': 2.2728604408055846, 'i_e_weight': 11.793488230033459, 'i_frequency': 23.15850830836809, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1220,0.895322234442322,0.983957219251337,184,3
1720,0.9374240672711586,"{'attractor_size': 64, 'background_activity': 10.010500747991424, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 5.873342663827266, 'e_i_weight': 1.8334708866359195, 'i_e_weight': 16.35476314395834, 'i_frequency': 18.65206902663883, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1720,0.8893511717452548,0.990990990990991,110,1
1765,0.9372457929178184,"{'attractor_size': 64, 'background_activity': 17.84874495350208, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 7.023527632175339, 'e_i_weight': 2.9071513172122363, 'i_e_weight': 17.62434603283499, 'i_frequency': 16.685604931380716, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1765,0.8819026889491695,1.0,133,0
264,0.9372352633110766,"{'attractor_size': 64, 'background_activity': 12.74922660875917, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.411635320939329, 'e_i_weight': 3.368550646925523, 'i_e_weight': 12.815270813308823, 'i_frequency': 23.73894967875499, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",264,0.8818840435288268,1.0,96,0
841,0.9368764073718443,"{'attractor_size': 64, 'background_activity': 11.653315580760198, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.963690872560242, 'e_i_weight': 1.33746042666115, 'i_e_weight': 18.9549244623323, 'i_frequency': 15.552439715259693, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",841,0.8905362003876947,0.9883040935672515,169,2
952,0.9367456789454501,"{'attractor_size': 64, 'background_activity': 13.883557839032095, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.981092186881906, 'e_i_weight': 1.5353907263316522, 'i_e_weight': 16.942813257242456, 'i_frequency': 18.816750334023485, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",952,0.8810175142447323,1.0,204,0
934,0.9366825344267853,"{'attractor_size': 64, 'background_activity': 14.43761104386892, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.434575533495728, 'e_i_weight': 1.9349414824682292, 'i_e_weight': 18.613290737141146, 'i_frequency': 21.610125598736715, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",934,0.8872086112330897,0.992,124,1
1120,0.93665407977173,"{'attractor_size': 64, 'background_activity': 12.97713984015901, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.05536077724769, 'e_i_weight': 2.359814640423676, 'i_e_weight': 13.318162808303288, 'i_frequency': 20.596759056125318, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1120,0.8914670140576797,0.9866666666666667,148,2
259,0.9364012073847928,"{'attractor_size': 64, 'background_activity': 10.09852749863263, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.243815466169684, 'e_i_weight': 3.7322418827242942, 'i_e_weight': 10.988913955109126, 'i_frequency': 22.380920716403185, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",259,0.8995693093261625,0.9763779527559056,124,3
49,0.9363775407244914,"{'attractor_size': 64, 'background_activity': 14.820107541565259, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.49082218426728, 'e_i_weight': 0.8823630990480804, 'i_e_weight': 14.397055687669331, 'i_frequency': 24.174300671441756, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",49,0.8910391275599722,0.9865771812080537,147,2
1797,0.9362730855254031,"{'attractor_size': 64, 'background_activity': 15.310799161563102, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.66278983371637, 'e_i_weight': 3.4848138213006985, 'i_e_weight': 14.909219774609957, 'i_frequency': 16.141149001301983, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1797,0.8973520968589429,0.9787234042553191,138,3
581,0.9362332887605705,"{'attractor_size': 64, 'background_activity': 12.911115635156621, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.89922724233013, 'e_i_weight': 1.1052045129273167, 'i_e_weight': 19.92844363134977, 'i_frequency': 20.9771376861272, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",581,0.8801114745071638,1.0,103,0
384,0.9361763833078893,"{'attractor_size': 64, 'background_activity': 12.65036076874027, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.979651086575567, 'e_i_weight': 4.431242989432963, 'i_e_weight': 10.426407123319663, 'i_frequency': 19.42248279644658, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",384,0.8857422490409878,0.9927007299270073,136,1
351,0.935958562501213,"{'attractor_size': 64, 'background_activity': 16.30518748117869, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.562806254478051, 'e_i_weight': 1.9351591883604755, 'i_e_weight': 12.48665079778404, 'i_frequency': 22.379227367593526, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",351,0.8796260460507488,1.0,181,0
1108,0.9359031857331579,"{'attractor_size': 64, 'background_activity': 15.931640825256373, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.522157134762562, 'e_i_weight': 1.0965068856973001, 'i_e_weight': 17.17098104948513, 'i_frequency': 20.32143478436972, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1108,0.8837296616696337,0.9946236559139785,185,1
948,0.9357465936891717,"{'attractor_size': 64, 'background_activity': 18.163781443137896, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.622831260837003, 'e_i_weight': 2.516314728007898, 'i_e_weight': 18.679007798019377, 'i_frequency': 18.16420604532412, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",948,0.8792516783506308,1.0,156,0
1645,0.9356753157532611,"{'attractor_size': 64, 'background_activity': 13.34745146897212, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.792305037701883, 'e_i_weight': 3.3531004912350815, 'i_e_weight': 18.550130867750127, 'i_frequency': 15.107709229463248, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1645,0.8832124291691101,0.9947643979057592,190,1
868,0.9355606789060218,"{'attractor_size': 64, 'background_activity': 14.343182967486985, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.285762799514345, 'e_i_weight': 1.345139260842164, 'i_e_weight': 19.25204429479914, 'i_frequency': 21.428757836250487, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",868,0.8901810164830373,0.9858156028368794,139,2
796,0.9353731471222079,"{'attractor_size': 64, 'background_activity': 10.214494933849165, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.824961822156695, 'e_i_weight': 1.747409547652624, 'i_e_weight': 18.291205606149223, 'i_frequency': 18.982286205899936, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",796,0.8895229440774485,0.9862068965517241,143,2
1052,0.9353111074522932,"{'attractor_size': 64, 'background_activity': 14.385074138603642, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.975557925733114, 'e_i_weight': 1.204314290560915, 'i_e_weight': 16.397776029036603, 'i_frequency': 19.559012423940544, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1052,0.8932894213791751,0.9814814814814815,159,3
1141,0.9352507268134458,"{'attractor_size': 64, 'background_activity': 13.916944553777903, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.23018096856591, 'e_i_weight': 0.8698327722472518, 'i_e_weight': 11.52528844467765, 'i_frequency': 21.76617860195149, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1141,0.8977272234927949,0.9760479041916168,163,4
472,0.9352374457137572,"{'attractor_size': 64, 'background_activity': 13.211702817943053, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.769185993862108, 'e_i_weight': 5.416355442474663, 'i_e_weight': 7.532223886631948, 'i_frequency': 14.463407119158486, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",472,0.8879224991174872,0.9878787878787879,163,2
1661,0.9350754156592538,"{'attractor_size': 64, 'background_activity': 15.174237230992654, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.00970974519439, 'e_i_weight': 1.8730241116455135, 'i_e_weight': 15.680698956134293, 'i_frequency': 21.24732199070988, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1661,0.8859248556073649,0.99,198,2
1754,0.9350432526866,"{'attractor_size': 64, 'background_activity': 15.889163888164251, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.817740273503123, 'e_i_weight': 3.1055620879522445, 'i_e_weight': 11.580652863386538, 'i_frequency': 18.94409617031763, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1754,0.8820231114957315,0.9948453608247423,193,1
1822,0.9350280437779465,"{'attractor_size': 64, 'background_activity': 15.495326357998351, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.627766097841755, 'e_i_weight': 3.174374083883203, 'i_e_weight': 15.459017231138107, 'i_frequency': 15.535147162653137, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1822,0.8842446301122784,0.992,124,1
1468,0.9350163040918064,"{'attractor_size': 64, 'background_activity': 11.221797790134232, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.646530265712503, 'e_i_weight': 1.5476012679558304, 'i_e_weight': 19.512656982619287, 'i_frequency': 19.55826776754924, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1468,0.8937621519801535,0.9802631578947368,149,3
1327,0.9348120475723044,"{'attractor_size': 64, 'background_activity': 13.44806284104785, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.47147864523039, 'e_i_weight': 2.305938980346855, 'i_e_weight': 17.294899137885366, 'i_frequency': 18.385238719486026, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1327,0.8776029107743395,1.0,145,0
1911,0.9347276676300873,"{'attractor_size': 64, 'background_activity': 10.833650311285922, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.85728123203733, 'e_i_weight': 4.422179805552999, 'i_e_weight': 13.454116595505425, 'i_frequency': 16.173297070576012, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1911,0.8861418836076753,0.988950276243094,179,2
831,0.9347104849981962,"{'attractor_size': 64, 'background_activity': 10.976597128754253, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.271214662587855, 'e_i_weight': 2.5607430807995497, 'i_e_weight': 17.189168530512987, 'i_frequency': 16.622705931271334, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",831,0.8774239038639309,1.0,173,0
1658,0.9346409536487756,"{'attractor_size': 64, 'background_activity': 13.83635512239593, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.592768423302362, 'e_i_weight': 1.41798054393375, 'i_e_weight': 18.240784265387724, 'i_frequency': 17.784016960506193, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1658,0.8818255054771686,0.9941860465116279,171,1
1715,0.9337568451638742,"{'attractor_size': 64, 'background_activity': 11.731371832702632, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.291937406820136, 'e_i_weight': 2.365125850588535, 'i_e_weight': 17.812543715733668, 'i_frequency': 17.78914140952909, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1715,0.8836819793604935,0.9898477157360406,195,2
1675,0.9337009710277812,"{'attractor_size': 64, 'background_activity': 13.312639846499305, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.136285108236079, 'e_i_weight': 2.3808237381702746, 'i_e_weight': 17.31144469214374, 'i_frequency': 21.426200917008355, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1675,0.8819249525173106,0.9919354838709677,123,1
508,0.9336724519797251,"{'attractor_size': 64, 'background_activity': 13.722250448424992, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.401111574195225, 'e_i_weight': 3.23936306133868, 'i_e_weight': 14.421756628370446, 'i_frequency': 16.78523488140587, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",508,0.8819258953248825,0.991869918699187,122,1
57,0.9335543597181478,"{'attractor_size': 64, 'background_activity': 12.906634597319895, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.16752150316357, 'e_i_weight': 1.0876342659020923, 'i_e_weight': 6.61453810051349, 'i_frequency': 23.78612574816426, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",57,0.8959194322779991,0.9744897959183674,191,5
1844,0.9335238122335483,"{'attractor_size': 64, 'background_activity': 10.002217934920022, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.702594611595966, 'e_i_weight': 4.180207566692288, 'i_e_weight': 11.993776411613455, 'i_frequency': 18.501997192441767, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1844,0.8915941243518761,0.9795918367346939,144,3
253,0.9334195957119976,"{'attractor_size': 64, 'background_activity': 12.436118399165345, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.821660373633875, 'e_i_weight': 1.0394055853684692, 'i_e_weight': 15.511572099269141, 'i_frequency': 17.07781420386951, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",253,0.8831609694498985,0.9897435897435898,193,2
711,0.9333729915970495,"{'attractor_size': 64, 'background_activity': 10.00108088059424, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.482633662925629, 'e_i_weight': 2.9387953628718515, 'i_e_weight': 13.97258832422196, 'i_frequency': 17.187862376062647, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",711,0.875069714383643,1.0,218,0
270,0.9329528439206218,"{'attractor_size': 64, 'background_activity': 12.459833591747252, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.218987740554525, 'e_i_weight': 4.330592054976915, 'i_e_weight': 9.782686197272513, 'i_frequency': 19.546558961951636, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",270,0.8786965914308082,0.9943502824858758,176,1
1231,0.9328828290712444,"{'attractor_size': 64, 'background_activity': 12.792479435124442, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.331347040099242, 'e_i_weight': 1.339654537552807, 'i_e_weight': 11.600121239019321, 'i_frequency': 21.512708993187463, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1231,0.8883281404948018,0.9821428571428571,165,3
1889,0.9325925469090754,"{'attractor_size': 64, 'background_activity': 10.748134489228482, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.403231783514101, 'e_i_weight': 4.041516971943842, 'i_e_weight': 14.743253351518014, 'i_frequency': 16.95229064153152, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1889,0.8776719050338537,0.9948453608247423,193,1
1759,0.9320349949192542,"{'attractor_size': 64, 'background_activity': 14.99297289655851, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.85775805184461, 'e_i_weight': 2.2463353480261445, 'i_e_weight': 17.13206345476144, 'i_frequency': 18.139891304993814, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1759,0.8727205390487358,1.0,178,0
