,score,params,iteration,recall,accuracy,triggered,spontaneous
554,1.2961798231895627,"{'attractor_size': 64, 'background_activity': 12.546054678264637, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.260718431019475, 'e_i_weight': 5.193118289103017, 'i_e_weight': 5.251031531296575, 'i_frequency': 13.51525243715043, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",554,1.8662728765714358,0.9928825622775801,279,2
1035,1.296179004969925,"{'attractor_size': 64, 'background_activity': 11.917572779693595, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.133379608344105, 'e_i_weight': 4.7511040684473755, 'i_e_weight': 6.624396639472425, 'i_frequency': 12.034786324575759, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1035,1.865405957588583,0.993127147766323,289,2
1086,1.296074150778576,"{'attractor_size': 64, 'background_activity': 11.275292319143453, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.72702968278756, 'e_i_weight': 5.10136656636234, 'i_e_weight': 6.169258699101813, 'i_frequency': 10.954389782404427, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1086,1.8645624164335093,0.9932432432432432,294,2
930,1.296046094975498,"{'attractor_size': 64, 'background_activity': 12.883834731091016, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.622284617820643, 'e_i_weight': 4.079468124122029, 'i_e_weight': 5.3079619472426085, 'i_frequency': 11.832089775666196, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",930,1.8524636532030243,0.9966777408637874,300,1
406,1.2958963220432633,"{'attractor_size': 64, 'background_activity': 13.430409135062147, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.872978354992334, 'e_i_weight': 4.773940354512211, 'i_e_weight': 8.708701770627385, 'i_frequency': 10.77341261674462, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",406,1.8404907723303916,1.0,234,0
1159,1.2954926152535782,"{'attractor_size': 64, 'background_activity': 11.953227192379503, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.183483427486252, 'e_i_weight': 4.4307298530656185, 'i_e_weight': 5.290959467621623, 'i_frequency': 13.050124260475263, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1159,1.8511519367208682,0.9964028776978417,277,1
637,1.2954859056702623,"{'attractor_size': 64, 'background_activity': 15.633626441354204, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.26273076163266, 'e_i_weight': 3.359948674823766, 'i_e_weight': 7.928610194699044, 'i_frequency': 11.678676814921687, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",637,1.8585336669298314,0.994269340974212,347,2
1139,1.2953360897809725,"{'attractor_size': 64, 'background_activity': 16.41567337012279, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.391210552411515, 'e_i_weight': 4.107653196977174, 'i_e_weight': 5.910770515361681, 'i_frequency': 12.63089628278288, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1139,1.8382324835939852,1.0,260,0
1630,1.2951062658584764,"{'attractor_size': 64, 'background_activity': 14.79940797078414, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.57926230469792, 'e_i_weight': 5.247042799197245, 'i_e_weight': 5.261880647407666, 'i_frequency': 10.00618329309475, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1630,1.853922839444367,0.9951456310679612,205,1
1262,1.2950837032343487,"{'attractor_size': 64, 'background_activity': 12.456274829192157, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 7.415430990303509, 'e_i_weight': 5.2947410317230075, 'i_e_weight': 7.11944290305628, 'i_frequency': 10.016701434062258, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1262,1.8490945646351504,0.9965156794425087,286,1
1853,1.2949975957922697,"{'attractor_size': 64, 'background_activity': 13.41167768603244, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.381735568955023, 'e_i_weight': 4.815013882689724, 'i_e_weight': 6.582852930465983, 'i_frequency': 11.816624432294157, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1853,1.8368697582635427,1.0,333,0
577,1.2948238215751664,"{'attractor_size': 64, 'background_activity': 13.380456412517807, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.321790368379617, 'e_i_weight': 4.072379290746162, 'i_e_weight': 7.20910204916694, 'i_frequency': 11.007843060854206, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",577,1.8763890103618739,0.9884615384615385,257,3
1072,1.2947360226711875,"{'attractor_size': 64, 'background_activity': 15.050523654053839, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.968848785727214, 'e_i_weight': 4.027856737671693, 'i_e_weight': 5.003240324916422, 'i_frequency': 14.143465482968573, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1072,1.8582612100784797,0.9934640522875817,304,2
398,1.2947041300744482,"{'attractor_size': 64, 'background_activity': 11.877922833326998, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.4128780918448, 'e_i_weight': 4.3086147083093405, 'i_e_weight': 9.217964746154909, 'i_frequency': 10.082159787299704, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",398,1.866558023639717,0.9910714285714286,333,3
413,1.2945138094575657,"{'attractor_size': 64, 'background_activity': 13.013920107059327, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.67846732045954, 'e_i_weight': 5.438622263661037, 'i_e_weight': 6.990972614711843, 'i_frequency': 10.027185116216813, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",413,1.8592055279277293,0.9929328621908127,281,2
1221,1.2944441856332747,"{'attractor_size': 64, 'background_activity': 12.232731612555451, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.20902595158015, 'e_i_weight': 4.303745493140365, 'i_e_weight': 5.876893661741126, 'i_frequency': 13.516477721545993, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1221,1.8473863492047775,0.9962546816479401,266,1
503,1.2942026135988247,"{'attractor_size': 64, 'background_activity': 14.542650013089377, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.959505978268812, 'e_i_weight': 4.399047062962973, 'i_e_weight': 6.7426676677961925, 'i_frequency': 11.733177125003913, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",503,1.8556267777804172,0.9935897435897436,310,2
516,1.2941856619257532,"{'attractor_size': 64, 'background_activity': 13.971686814819638, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.752017447094019, 'e_i_weight': 3.7764104979334054, 'i_e_weight': 7.475978019232299, 'i_frequency': 13.021522938447017, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",516,1.8336063637596636,1.0,287,0
1254,1.2941070894387419,"{'attractor_size': 64, 'background_activity': 11.779027339029259, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.270181397301837, 'e_i_weight': 5.530052173193621, 'i_e_weight': 6.986263526395191, 'i_frequency': 10.482693845098522, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1254,1.8956270265452566,0.9823788546255506,223,4
901,1.2940114482689835,"{'attractor_size': 64, 'background_activity': 12.943961298142078, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.118544358805906, 'e_i_weight': 5.1162775408543615, 'i_e_weight': 6.915934040042722, 'i_frequency': 12.56911835727444, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",901,1.8329071273127462,1.0,312,0
1869,1.2939465524090998,"{'attractor_size': 64, 'background_activity': 13.30386694125072, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.500602047226124, 'e_i_weight': 4.585923017374221, 'i_e_weight': 5.009275287536967, 'i_frequency': 13.246700712201262, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1869,1.8604802391573907,0.9919028340080972,245,2
1343,1.2938821070233053,"{'attractor_size': 64, 'background_activity': 14.355950003011001, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.959592046992965, 'e_i_weight': 4.288603315001404, 'i_e_weight': 6.763581383593666, 'i_frequency': 12.211846527961585, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1343,1.8526555859228107,0.9940652818991098,335,2
1113,1.2937717341770527,"{'attractor_size': 64, 'background_activity': 11.989556807960323, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.108991677111916, 'e_i_weight': 4.559257979643945, 'i_e_weight': 5.009972002883495, 'i_frequency': 13.552583712000398, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1113,1.853573878758521,0.9936708860759493,314,2
1892,1.2934916584278595,"{'attractor_size': 64, 'background_activity': 14.4796274982122, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.23697198747062, 'e_i_weight': 4.85480466946029, 'i_e_weight': 5.963983039034865, 'i_frequency': 10.897186322003446, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1892,1.8437562100861649,0.9961832061068703,261,1
1721,1.2934275529721475,"{'attractor_size': 64, 'background_activity': 15.953470589989097, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.73050247078997, 'e_i_weight': 4.398449153981449, 'i_e_weight': 6.6280843483213925, 'i_frequency': 10.539538200418864, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1721,1.8495335475776622,0.9944289693593314,357,2
976,1.2933427943748232,"{'attractor_size': 64, 'background_activity': 10.358339562316644, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.827956952695573, 'e_i_weight': 5.799372615911462, 'i_e_weight': 5.043333467893835, 'i_frequency': 11.0057893864988, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",976,1.8417706035945136,0.9965870307167235,292,1
1820,1.2932853357263907,"{'attractor_size': 64, 'background_activity': 16.231241383474117, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.929976990168583, 'e_i_weight': 4.370615944454399, 'i_e_weight': 5.032348916815805, 'i_frequency': 11.076427590183513, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1820,1.8410063814966537,0.996742671009772,306,1
1645,1.2926129483813789,"{'attractor_size': 64, 'background_activity': 11.528037506206031, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.803374113561773, 'e_i_weight': 4.480547097421628, 'i_e_weight': 6.118334327668262, 'i_frequency': 12.17015183915553, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1645,1.827306487196312,1.0,275,0
1772,1.2926004442373153,"{'attractor_size': 64, 'background_activity': 13.816414936743175, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.907824681767687, 'e_i_weight': 3.7799338210703315, 'i_e_weight': 6.402107960803718, 'i_frequency': 11.542837402575996, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1772,1.851686154320968,0.992831541218638,277,2
1097,1.2923290935281284,"{'attractor_size': 64, 'background_activity': 13.898068985667116, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.579844175451926, 'e_i_weight': 4.350820395442963, 'i_e_weight': 5.02468402797107, 'i_frequency': 13.217759115282028, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1097,1.8400578059492239,0.9958847736625515,242,1
609,1.292172019930495,"{'attractor_size': 64, 'background_activity': 13.597588631250309, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.47635184251569, 'e_i_weight': 5.331500711294834, 'i_e_weight': 6.172633468747736, 'i_frequency': 12.148835657635978, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",609,1.8609329491318367,0.9896907216494846,288,3
999,1.2920850136458613,"{'attractor_size': 64, 'background_activity': 14.857777557262333, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.597629007065942, 'e_i_weight': 3.5045607565035257, 'i_e_weight': 5.5035192992121384, 'i_frequency': 12.274735797319904, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",999,1.8376202944331685,0.996309963099631,270,1
1272,1.2920842856441177,"{'attractor_size': 64, 'background_activity': 13.441867368601612, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.304234894836519, 'e_i_weight': 5.120037765543889, 'i_e_weight': 5.992156262765088, 'i_frequency': 12.047587172253738, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1272,1.8723312240991958,0.9863945578231292,290,4
1281,1.2918008603943072,"{'attractor_size': 64, 'background_activity': 11.998315372806363, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.469835616515246, 'e_i_weight': 4.90981990400563, 'i_e_weight': 5.301227991452413, 'i_frequency': 14.672775752332385, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1281,1.8365644752113828,0.9962825278810409,268,1
559,1.2913493097292956,"{'attractor_size': 64, 'background_activity': 12.254221509576798, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.831490654150064, 'e_i_weight': 5.395905732269015, 'i_e_weight': 7.606070624436789, 'i_frequency': 10.079771403466827, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",559,1.8222649430229163,1.0,282,0
1884,1.2913314489638226,"{'attractor_size': 64, 'background_activity': 14.473835777960856, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.758255508234942, 'e_i_weight': 3.796342140529513, 'i_e_weight': 5.0176333723713595, 'i_frequency': 14.105843979894217, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1884,1.8345751142786968,0.996309963099631,270,1
1686,1.2913041035230501,"{'attractor_size': 64, 'background_activity': 11.972007665675372, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.728749857529856, 'e_i_weight': 3.9484267364320416, 'i_e_weight': 5.528708100465185, 'i_frequency': 10.613431132988122, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1686,1.8321400818212212,0.996996996996997,332,1
903,1.2912751909403266,"{'attractor_size': 64, 'background_activity': 13.817163638410426, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.371604614109675, 'e_i_weight': 3.334996727264164, 'i_e_weight': 6.031220239536885, 'i_frequency': 10.042171882659026, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",903,1.8505429531868178,0.9915966386554622,236,2
1450,1.291214743117262,"{'attractor_size': 64, 'background_activity': 12.746218842506348, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.528881600961343, 'e_i_weight': 5.277249525937496, 'i_e_weight': 6.3741649577326935, 'i_frequency': 12.346325584932602, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1450,1.8359007903765392,0.9957805907172996,236,1
1589,1.2908063096366966,"{'attractor_size': 64, 'background_activity': 12.89380109620902, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.234463551724714, 'e_i_weight': 4.636846719273697, 'i_e_weight': 6.625072658797187, 'i_frequency': 12.37190514572944, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1589,1.8495039618724534,0.9913419913419913,229,2
600,1.2904016389141861,"{'attractor_size': 64, 'background_activity': 13.084716939592253, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.801572127110816, 'e_i_weight': 3.9201073437089633, 'i_e_weight': 6.931372361639231, 'i_frequency': 12.33988080228278, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",600,1.83017356412285,0.9965034965034965,285,1
1812,1.2903633643095502,"{'attractor_size': 64, 'background_activity': 13.937518823277408, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.104803028750874, 'e_i_weight': 4.67660526041468, 'i_e_weight': 5.295072547509623, 'i_frequency': 14.198871205762117, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1812,1.8183437824543471,1.0,295,0
410,1.2903605211751634,"{'attractor_size': 64, 'background_activity': 12.279457310783615, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.298727370558204, 'e_i_weight': 3.894541216210071, 'i_e_weight': 7.432604836016772, 'i_frequency': 11.294969734008454, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",410,1.8304800138347346,0.9963636363636363,274,1
1102,1.290355414421177,"{'attractor_size': 64, 'background_activity': 11.779518476224927, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.576923340816903, 'e_i_weight': 4.141156555430314, 'i_e_weight': 6.061421811298535, 'i_frequency': 13.648414192447849, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1102,1.8319080494717674,0.9959349593495935,245,1
1119,1.2903046558726723,"{'attractor_size': 64, 'background_activity': 11.318191594635465, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.27906902795273, 'e_i_weight': 5.32647650518046, 'i_e_weight': 5.84091133357701, 'i_frequency': 12.85862506753009, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1119,1.8181106393748256,1.0,311,0
611,1.2902552644510525,"{'attractor_size': 64, 'background_activity': 10.815913435129813, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.711923643388365, 'e_i_weight': 5.229044127217224, 'i_e_weight': 6.847754943306567, 'i_frequency': 12.690803216325358, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",611,1.829709759789102,0.9964664310954063,282,1
582,1.290232880233975,"{'attractor_size': 64, 'background_activity': 13.86916158295459, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.716342676179565, 'e_i_weight': 3.7276564820016427, 'i_e_weight': 8.222920384316334, 'i_frequency': 11.450885153726832, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",582,1.846893450995193,0.9914163090128756,231,2
1623,1.2900368303415792,"{'attractor_size': 64, 'background_activity': 14.0350772685107, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.67826414196372, 'e_i_weight': 5.333198821623329, 'i_e_weight': 5.252384752953779, 'i_frequency': 10.52623211862372, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1623,1.829222573531298,0.9963503649635036,273,1
1338,1.2899984601427572,"{'attractor_size': 64, 'background_activity': 12.073657693989981, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.9316296768877, 'e_i_weight': 4.208203346083655, 'i_e_weight': 5.540488817359254, 'i_frequency': 12.04647897347892, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1338,1.8299854247841447,0.996078431372549,254,1
1316,1.2899669583735776,"{'attractor_size': 64, 'background_activity': 14.319528447751217, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.69271524390551, 'e_i_weight': 4.753038026007968, 'i_e_weight': 6.244745408574111, 'i_frequency': 11.975626901738956, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1316,1.8301233907217949,0.996,249,1
1819,1.2898293321145726,"{'attractor_size': 64, 'background_activity': 14.635901895210216, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.84590429905894, 'e_i_weight': 4.93004024407762, 'i_e_weight': 5.252878912817287, 'i_frequency': 13.134917397733366, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1819,1.8449876423082632,0.9914893617021276,233,2
1213,1.289799878633816,"{'attractor_size': 64, 'background_activity': 11.42644175701961, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.972894654835208, 'e_i_weight': 4.801568957074873, 'i_e_weight': 5.760951902553976, 'i_frequency': 10.70666615044303, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1213,1.8581143252014596,0.9877049180327869,241,3
1402,1.2895996665889093,"{'attractor_size': 64, 'background_activity': 12.104838699145555, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.285757210653163, 'e_i_weight': 3.8104891703497694, 'i_e_weight': 6.826720873363644, 'i_frequency': 10.035488550435106, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1402,1.862434601606624,0.9862542955326461,287,4
1694,1.2895852162504937,"{'attractor_size': 64, 'background_activity': 10.963417406152084, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.146303237266677, 'e_i_weight': 4.521379243553793, 'i_e_weight': 5.006516919214436, 'i_frequency': 10.017539388820829, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1694,1.825327971334494,0.996969696969697,329,1
1690,1.2891185895513009,"{'attractor_size': 64, 'background_activity': 13.53303392100941, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.264642512380206, 'e_i_weight': 4.883114418578763, 'i_e_weight': 7.109362668361959, 'i_frequency': 11.97971942241217, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1690,1.8367830833410779,0.9930313588850174,285,2
1912,1.2891177385785908,"{'attractor_size': 64, 'background_activity': 15.9378757900258, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.530313072855275, 'e_i_weight': 3.8991145294857694, 'i_e_weight': 5.010590581663653, 'i_frequency': 12.268304450640308, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1912,1.9535040765798817,0.9619565217391305,354,14
1080,1.2889697341995472,"{'attractor_size': 64, 'background_activity': 12.113166270089552, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.820661623058546, 'e_i_weight': 5.520317090834786, 'i_e_weight': 6.0859201333467965, 'i_frequency': 11.504980756140732, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1080,1.812819785875739,1.0,250,0
603,1.2887986200060366,"{'attractor_size': 64, 'background_activity': 14.696966710098852, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.420158945142155, 'e_i_weight': 3.18465381722402, 'i_e_weight': 9.053245197858658, 'i_frequency': 10.558957089094909, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",603,1.8240761906997953,0.9964028776978417,277,1
860,1.2887771611433083,"{'attractor_size': 64, 'background_activity': 13.534226688064905, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.164363608923743, 'e_i_weight': 3.3954262019321613, 'i_e_weight': 5.347183550014473, 'i_frequency': 12.132105968842017, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",860,1.8354806972227458,0.993006993006993,284,2
993,1.2887544244438345,"{'attractor_size': 64, 'background_activity': 16.690706578757283, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.94461788364369, 'e_i_weight': 3.6866753291196446, 'i_e_weight': 5.870528763527473, 'i_frequency': 10.432943237473296, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",993,1.9477060355138047,0.9629629629629629,260,10
1224,1.2886970769846045,"{'attractor_size': 64, 'background_activity': 14.604787158483077, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.592265239488542, 'e_i_weight': 4.127816491231956, 'i_e_weight': 5.269961728519076, 'i_frequency': 15.22485736664682, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1224,1.8382793190540052,0.9920948616600791,251,2
1733,1.288675039291073,"{'attractor_size': 64, 'background_activity': 15.368108449124033, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 7.851122938414775, 'e_i_weight': 4.667059450036879, 'i_e_weight': 5.001394455686659, 'i_frequency': 12.39223781713646, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1733,1.811654462408774,1.0,293,0
578,1.2886693062217476,"{'attractor_size': 64, 'background_activity': 14.560860206817779, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.186953642427845, 'e_i_weight': 4.237419171232264, 'i_e_weight': 7.65788513519388, 'i_frequency': 11.540897624494715, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",578,1.8377440808575127,0.9922178988326849,255,2
1077,1.288634272419106,"{'attractor_size': 64, 'background_activity': 12.197308208491192, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.737521718229928, 'e_i_weight': 5.282178927628626, 'i_e_weight': 5.736372213054115, 'i_frequency': 12.086318934541817, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1077,1.8517464485502606,0.9881422924901185,250,3
850,1.2886200719885454,"{'attractor_size': 64, 'background_activity': 15.647134381734455, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.079380123475289, 'e_i_weight': 4.778053763610956, 'i_e_weight': 5.679817925943923, 'i_frequency': 10.00388070585968, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",850,1.8276661435438197,0.9951219512195122,204,1
1750,1.288540315086473,"{'attractor_size': 64, 'background_activity': 14.471285626808863, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.673090300079016, 'e_i_weight': 3.331392729067026, 'i_e_weight': 5.378926512124859, 'i_frequency': 12.7129560472166, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1750,1.8239759024698954,0.9961240310077519,257,1
1368,1.2885325309251185,"{'attractor_size': 64, 'background_activity': 12.200800218376212, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.725244559284233, 'e_i_weight': 4.393608627907196, 'i_e_weight': 5.279517220167968, 'i_frequency': 12.122203843748151, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1368,1.8427248647145353,0.9906103286384976,211,2
1131,1.288405005652165,"{'attractor_size': 64, 'background_activity': 11.591307133479939, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.302790227146577, 'e_i_weight': 6.332442988779255, 'i_e_weight': 5.0274340922266125, 'i_frequency': 10.00678160534395, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1131,1.8105875053730058,1.0,263,0
629,1.2882984748697954,"{'attractor_size': 64, 'background_activity': 13.401750668777803, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.451100239784518, 'e_i_weight': 3.8069969412804063, 'i_e_weight': 6.75412638670537, 'i_frequency': 12.01377282550416, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",629,1.838946046436838,0.9914285714285714,347,3
1039,1.2881061093110384,"{'attractor_size': 64, 'background_activity': 14.92436377254657, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.725214162804528, 'e_i_weight': 4.7731186115856525, 'i_e_weight': 5.069601995045297, 'i_frequency': 12.272446688826026, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1039,1.844289731160013,0.9896551724137931,287,3
1307,1.288053598871413,"{'attractor_size': 64, 'background_activity': 14.65896179110957, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.65227979229733, 'e_i_weight': 5.191127698353758, 'i_e_weight': 5.795821089700545, 'i_frequency': 10.58849581654629, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1307,1.8092002387111914,1.0,308,0
1355,1.2878895405165438,"{'attractor_size': 64, 'background_activity': 13.257058835903772, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.246728172488867, 'e_i_weight': 5.153892394068726, 'i_e_weight': 6.8604778843127745, 'i_frequency': 11.396195148538537, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1355,1.8394516138796582,0.99079754601227,323,3
1427,1.2878638469293322,"{'attractor_size': 64, 'background_activity': 13.481375095391275, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.133181026035182, 'e_i_weight': 5.6426447133667255, 'i_e_weight': 5.004422404518226, 'i_frequency': 12.277159967606144, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1427,1.8202079939575941,0.99644128113879,280,1
