,background_activity,i_e_weight,e_i_weight,e_e_max_weight,i_frequency,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous,sweeped
0,7.035697593800459,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.2732738254498977,0.1600402325868799,1.0,26.0,0.0,7.04
1,7.780449063439022,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.4762216613083585,0.32006486228324,1.0,43.0,0.0,7.78
2,8.442727068423599,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.6708331669705295,0.504849428445262,1.0,72.33333333333333,0.0,8.44
3,9.205124671792262,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.8770262443506436,0.7873593027543766,0.9908655681851558,107.66666666666667,1.0,9.21
4,9.5779759432906,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9261115680158541,0.8692806528387527,0.9919039127672221,118.66666666666667,1.0,9.58
5,10.09164673699504,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.94874729104522,0.9154852405676529,0.9850664246173985,155.33333333333334,2.3333333333333335,10.09
6,10.170736778749,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9564319095339296,0.9266935191669806,0.9881651766709237,130.33333333333334,1.6666666666666667,10.17
7,10.236628442639617,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9536112174977004,0.9206339686748167,0.989081925019425,148.0,1.6666666666666667,10.24
8,10.545981588533031,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9509702692939155,0.9130815122471084,0.9925213675213675,129.33333333333334,1.0,10.55
9,10.899252044601152,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9839446087797907,0.9781196513013937,0.9901261261261262,160.0,1.6666666666666667,10.90
10,10.95217103643225,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9616972833017758,0.9456425250039736,0.9785226160044705,147.0,3.0,10.95
11,11.071656405182061,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9863779011761561,0.9837057203306028,0.9891001217348437,151.0,1.6666666666666667,11.07
12,11.144956338887509,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9860589441260544,0.9811956920293948,0.9910228024047849,144.0,1.3333333333333333,11.14
13,11.418381673628947,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9898063862280537,0.9892701756023893,0.9903508771929824,141.33333333333334,1.3333333333333333,11.42
14,11.564907409531212,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9840276053896067,0.9751123601407841,0.993294649458656,149.33333333333334,1.0,11.56
15,11.744291928785236,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9709004385270547,0.949267347340467,0.9936220767851932,153.0,1.0,11.74
16,11.903084928132762,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9826236031422831,0.980247896145707,0.9850257997936017,155.0,2.3333333333333335,11.90
17,11.930706045543547,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9739565146548478,0.9514068033354967,0.9978632478632479,160.66666666666666,0.3333333333333333,11.93
18,11.998151290685081,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9775212276830226,0.9652798722635797,0.9902909400860221,135.0,1.3333333333333333,12.00
19,12.048612930408211,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9661930379156877,0.9433621745389177,0.9906988436400201,166.33333333333334,1.6666666666666667,12.05
20,12.063557790194798,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9792331991474613,0.965463764948931,0.9934502762420724,153.0,1.0,12.06
21,12.099201254603148,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.975900130691631,0.9551841237541211,0.9981378026070763,150.66666666666666,0.3333333333333333,12.10
22,12.338946969028537,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9702897614940861,0.9583664920888256,0.9831748885392609,155.66666666666666,2.6666666666666665,12.34
23,12.423154536794655,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9779369682183621,0.964069500616913,0.9927154843630817,136.33333333333334,1.0,12.42
24,12.55551234644308,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9480926073643702,0.9047324645861078,0.9963058471991978,170.66666666666666,0.6666666666666666,12.56
25,12.597396469695354,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.952778982004561,0.9161912149581323,0.9924249310668727,168.0,1.3333333333333333,12.60
26,12.632512198358887,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.961872718693459,0.9355813556924142,0.9901656314699793,169.33333333333334,1.6666666666666667,12.63
27,12.673705649168335,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9698798331682473,0.9503828024918622,0.9915810161208934,158.0,1.3333333333333333,12.67
28,12.934182725620428,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9628837673603106,0.9361269628494763,0.9923423423423423,165.66666666666666,1.3333333333333333,12.93
29,13.069668715912744,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9740828887647939,0.9574935393928649,0.9915793778595711,156.33333333333334,1.3333333333333333,13.07
30,13.257103372808237,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9415805913535343,0.9022163814300002,0.984620080773927,166.33333333333334,2.6666666666666665,13.26
31,13.499056489269837,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9457151391231516,0.9068720895399931,0.9882401296335722,169.0,2.0,13.50
32,13.513906470637199,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9731933421341936,0.9583353594658806,0.9886439178105845,149.66666666666666,1.6666666666666667,13.51
33,13.592594538222182,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9779765365463535,0.9647275150675871,0.9920332863176133,165.33333333333334,1.3333333333333333,13.59
34,13.602476069709327,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9739725352251244,0.9604642528369856,0.9884081196581196,145.66666666666666,1.6666666666666667,13.60
35,13.611799977940592,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9379815791678371,0.8919326891398311,0.9913348201432667,194.66666666666666,1.6666666666666667,13.61
36,13.88759690881882,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9700350766842595,0.9488016224633137,0.9929794365431652,150.66666666666666,1.0,13.89
37,14.012675948822197,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9578779311335222,0.930603447852311,0.9878633146554154,159.66666666666666,2.0,14.01
38,14.095241013288506,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.978038146171666,0.9623498434036564,0.9942920065619453,167.66666666666666,1.0,14.10
39,14.225014138383663,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9587724917075057,0.9249258474536041,0.996415770609319,159.33333333333334,0.6666666666666666,14.23
40,14.387271338359342,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.964648931484544,0.934705362896025,0.9976851851851851,147.0,0.3333333333333333,14.39
41,14.403029179174585,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9695026025912683,0.9490253525371267,0.9917973856209151,173.33333333333334,1.3333333333333333,14.40
42,14.487152455213533,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9606200137378238,0.9288254755937527,0.9960857939352564,160.33333333333334,0.6666666666666666,14.49
43,14.624279311195567,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9600014226910268,0.936497343287415,0.9850200100838218,173.33333333333334,2.6666666666666665,14.62
44,14.745791203682675,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9565996431314515,0.9223151697213897,0.9937758799171843,175.0,1.0,14.75
45,14.792923528920904,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9566926149451037,0.9207317615569282,0.9957963875205255,165.0,0.6666666666666666,14.79
46,14.804534324112428,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9673872962019204,0.9471336267216758,0.9890818683795356,151.0,1.6666666666666667,14.80
47,14.877670415476988,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9791953880258947,0.9702781462916477,0.9886331344131856,128.66666666666666,1.3333333333333333,14.88
48,14.921267379583904,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9742173796092083,0.9559232025427109,0.9934158197083517,143.33333333333334,1.0,14.92
49,14.950498180901278,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9711024190041027,0.9575915935215754,0.9861848373485776,137.66666666666666,2.0,14.95
50,15.010086898015455,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9704651400680859,0.9472262068703179,0.995699362366029,164.66666666666666,0.6666666666666666,15.01
51,15.019553671161987,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9661680198970934,0.9472410389576907,0.9860877580665738,159.66666666666666,2.3333333333333335,15.02
52,15.12714206213546,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9713946906483374,0.949342319143483,0.996123515860358,156.66666666666666,0.6666666666666666,15.13
53,15.199738678948291,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9557027104074635,0.9183734388930334,0.9973118279569894,150.33333333333334,0.3333333333333333,15.20
54,15.21487505141064,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9793092084551885,0.9648698335371613,0.9941971177140024,163.33333333333334,1.0,15.21
55,15.228784001122268,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9740658707056588,0.9562892801315924,0.9929285446786095,185.33333333333334,1.3333333333333333,15.23
56,15.287330352582766,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9584825077030129,0.9295964367908863,0.9899124001452432,164.0,1.6666666666666667,15.29
57,15.444862516196276,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9732474328676718,0.9573610705348684,0.989851464794839,159.0,1.6666666666666667,15.44
58,15.465307344752162,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9607997501792062,0.9360376547106152,0.9878383048296291,138.33333333333334,1.6666666666666667,15.47
59,15.52851385414359,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9601832440380186,0.9328912110441848,0.9904858299595142,140.66666666666666,1.3333333333333333,15.53
60,15.648823821200178,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9687884752084276,0.9436917040446419,0.9956582050215008,162.66666666666666,0.6666666666666666,15.65
61,15.659331965618232,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9867900082043279,0.9780885601774066,0.9960138978129982,160.33333333333334,0.6666666666666666,15.66
62,15.714567880438679,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9817240528700949,0.9781483988121313,0.985348293595138,135.33333333333334,2.0,15.71
63,15.818146706690728,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.978232121046878,0.9596042586869595,0.9978902953586498,143.33333333333334,0.3333333333333333,15.82
64,16.058035875039412,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9652427736118522,0.9411663364582332,0.993063426576597,152.33333333333334,1.0,16.06
65,16.266717033020583,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9722488177275412,0.9538268147046024,0.9917232999608853,157.66666666666666,1.3333333333333333,16.27
66,16.35208470858379,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9748970776014497,0.9568793508763624,0.9941304838588306,164.66666666666666,1.0,16.35
67,16.386308542851044,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9819449541023273,0.9663651828069821,0.9981167608286253,154.33333333333334,0.3333333333333333,16.39
68,16.421223817336077,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9584235501550727,0.9203092591081518,1.0,167.0,0.0,16.42
69,16.58811861945847,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9726103358812881,0.9571289197962604,0.9889578128141064,153.0,1.6666666666666667,16.59
70,16.6850140758225,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9736270767419292,0.9492641150571738,1.0,165.66666666666666,0.0,16.69
71,16.74987427558888,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9829483965372982,0.9691857207301292,0.9973544973544973,134.0,0.3333333333333333,16.75
72,16.78774091539002,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9570865807255368,0.9286081701942,0.9900212781568714,138.0,1.3333333333333333,16.79
73,16.972746400391273,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.962903629950981,0.9311398018488014,0.997289972899729,143.33333333333334,0.3333333333333333,16.97
74,17.017509512359418,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9692131050746303,0.9448861109848815,0.9954648526077098,132.33333333333334,0.6666666666666666,17.02
75,17.022761499023577,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9764361888613834,0.9641371493454288,0.9891234051086656,146.0,1.6666666666666667,17.02
76,17.217389673167567,17.053340759864533,2.5473723291123207,11.777008886327712,19.025346499760037,100.0,1.0,3.0,64.0,256.0,10.0,0.9722911179696613,0.9560338278493759,0.9897927380395823,134.33333333333334,1.3333333333333333,17.22
